Number,Arrival time,X1,X2,X3,,,,,
1,8:00,12,7,19,,,X1,X2,X3
2,8:00,11,6,17,,MEAN,10,6,16
3,8:00,12,7,19,,,,,
4,8:00,11,6,17,,,,,
5,8:00,11,6,17,,,,,
6,8:00,7,6,13,,,,,
7,8:01,11,4,15,,,,,
8,8:01,12,7,20,,,,,
9,8:01,12,4,16,,,,,
10,8:02,13,6,19,,,,,
11,8:02,10,4,15,,,,,
12,8:03,10,7,17,,,,,
13,8:03,10,6,16,,,,,
14,8:03,9,8,17,,,,,
15,8:04,7,6,14,,,,,
16,8:04,7,5,13,,,,,
17,8:05,12,7,19,,,,,
18,8:05,7,4,11,,,,,
19,8:05,11,6,17,,,,,
20,8:05,11,5,16,,,,,
21,8:05,9,6,15,,,,,
22,8:06,10,7,17,,,,,
23,8:06,11,6,17,,,,,
24,8:06,10,5,16,,,,,
25,8:06,7,6,14,,,,,
26,8:07,8,6,14,,,,,
27,8:07,11,8,18,,,,,
28,8:07,8,8,16,,,,,
29,8:07,11,7,18,,,,,
30,8:07,9,5,14,,,,,
31,8:08,9,8,17,,,,,
32,8:08,11,5,15,,,,,
33,8:08,11,7,18,,,,,
34,8:08,12,6,17,,,,,
35,8:08,11,7,18,,,,,
36,8:09,9,6,15,,,,,
37,8:09,12,4,16,,,,,
38,8:09,10,5,15,,,,,
39,8:09,11,6,16,,,,,
40,8:09,10,7,18,,,,,
41,8:10,10,5,15,,,,,
42,8:10,13,7,20,,,,,
43,8:11,10,8,17,,,,,
44,8:11,12,4,17,,,,,
45,8:11,11,6,16,,,,,
46,8:11,8,5,13,,,,,
47,8:11,8,5,13,,,,,
48,8:11,11,5,16,,,,,
49,8:12,9,7,17,,,,,
50,8:12,8,7,14,,,,,
51,8:12,10,8,18,,,,,
52,8:12,11,8,19,,,,,
53,8:13,10,8,18,,,,,
54,8:13,10,7,16,,,,,
55,8:13,12,5,17,,,,,
56,8:13,8,4,12,,,,,
57,8:13,8,7,16,,,,,
58,8:13,10,7,17,,,,,
59,8:13,12,6,18,,,,,
60,8:14,9,6,15,,,,,
61,8:14,10,7,17,,,,,
62,8:14,12,6,18,,,,,
63,8:14,13,7,20,,,,,
64,8:15,12,7,20,,,,,
65,8:15,11,6,17,,,,,
66,8:15,10,5,16,,,,,
67,8:15,12,7,19,,,,,
68,8:15,8,4,12,,,,,
69,8:15,13,8,20,,,,,
70,8:16,9,6,15,,,,,
71,8:16,9,8,17,,,,,
72,8:16,7,4,11,,,,,
73,8:16,9,6,15,,,,,
74,8:17,9,7,16,,,,,
75,8:17,10,4,14,,,,,
76,8:17,11,6,16,,,,,
77,8:17,10,5,15,,,,,
78,8:17,7,4,11,,,,,
79,8:17,9,7,16,,,,,
80,8:18,12,4,16,,,,,
81,8:18,11,6,17,,,,,
82,8:19,11,6,17,,,,,
83,8:19,12,6,17,,,,,
84,8:19,9,6,15,,,,,
85,8:19,11,6,17,,,,,
86,8:19,12,5,17,,,,,
87,8:19,12,8,20,,,,,
88,8:20,7,7,14,,,,,
89,8:20,12,7,19,,,,,
90,8:20,7,7,15,,,,,
91,8:20,9,7,17,,,,,
92,8:20,8,6,14,,,,,
93,8:21,9,7,15,,,,,
94,8:21,10,5,15,,,,,
95,8:21,11,6,16,,,,,
96,8:21,12,8,19,,,,,
97,8:22,9,5,13,,,,,
98,8:22,10,5,15,,,,,
99,8:22,8,8,15,,,,,
100,8:23,11,6,17,,,,,
101,8:23,8,6,13,,,,,
102,8:23,11,7,18,,,,,
103,8:23,8,5,13,,,,,
104,8:23,11,7,18,,,,,
105,8:24,12,7,19,,,,,
106,8:24,12,6,18,,,,,
107,8:24,12,7,18,,,,,
108,8:24,10,4,14,,,,,
109,8:25,8,6,14,,,,,
110,8:25,12,6,18,,,,,
111,8:25,12,6,18,,,,,
112,8:25,13,7,20,,,,,
113,8:25,10,6,16,,,,,
114,8:25,11,5,16,,,,,
115,8:25,8,7,15,,,,,
