Number,Arrival time,X1,X2,X3,,,,,
1,8:00,7,8,15,,,X1,X2,X3
2,8:00,8,11,20,,MEAN,11,20,31
3,8:00,11,20,30,,,,,
4,8:01,9,15,25,,,,,
5,8:01,14,14,28,,,,,
6,8:02,11,21,32,,,,,
7,8:02,15,32,47,,,,,
8,8:02,10,17,27,,,,,
9,8:02,10,18,28,,,,,
10,8:03,11,22,33,,,,,
11,8:04,8,10,18,,,,,
12,8:05,14,14,28,,,,,
13,8:06,9,13,21,,,,,
14,8:06,8,10,18,,,,,
15,8:06,14,28,42,,,,,
16,8:07,7,8,15,,,,,
17,8:08,7,8,15,,,,,
18,8:08,14,31,45,,,,,
19,8:09,8,10,18,,,,,
20,8:10,10,17,27,,,,,
21,8:10,14,31,45,,,,,
22,8:11,11,20,31,,,,,
23,8:11,14,31,45,,,,,
24,8:12,12,24,36,,,,,
25,8:12,12,23,34,,,,,
26,8:13,8,11,19,,,,,
27,8:13,12,23,34,,,,,
28,8:14,8,11,19,,,,,
29,8:15,13,28,41,,,,,
30,8:15,8,13,21,,,,,
31,8:16,13,26,39,,,,,
32,8:16,12,24,36,,,,,
33,8:17,12,25,37,,,,,
34,8:18,13,25,38,,,,,
35,8:19,9,14,23,,,,,
36,8:19,14,14,28,,,,,
37,8:20,14,29,43,,,,,
38,8:21,14,14,28,,,,,
39,8:22,14,30,45,,,,,
40,8:22,15,14,29,,,,,
41,8:22,11,19,30,,,,,
42,8:23,11,21,32,,,,,
43,8:23,12,22,34,,,,,
44,8:24,10,18,28,,,,,
45,8:24,10,16,25,,,,,
46,8:25,14,30,44,,,,,
47,8:26,15,33,47,,,,,
48,8:26,8,10,18,,,,,
49,8:26,12,23,34,,,,,
50,8:27,14,14,28,,,,,
51,8:27,8,10,17,,,,,
52,8:28,14,31,46,,,,,
53,8:29,12,22,34,,,,,
54,8:30,15,14,29,,,,,
55,8:30,10,17,27,,,,,
56,8:31,7,9,16,,,,,
57,8:31,10,18,28,,,,,
58,8:32,12,24,36,,,,,
59,8:32,14,31,45,,,,,
60,8:33,10,19,29,,,,,
61,8:33,9,15,25,,,,,
62,8:34,10,16,26,,,,,
63,8:35,9,13,22,,,,,
64,8:35,11,19,30,,,,,
65,8:35,14,14,28,,,,,
66,8:36,8,12,21,,,,,
67,8:37,10,16,26,,,,,
68,8:37,11,20,30,,,,,
69,8:37,12,25,37,,,,,
70,8:38,12,23,34,,,,,
71,8:38,13,27,40,,,,,
72,8:39,9,14,22,,,,,
73,8:39,9,15,25,,,,,
74,8:39,7,9,16,,,,,
75,8:40,11,20,31,,,,,
76,8:40,8,12,20,,,,,
77,8:40,14,28,42,,,,,
78,8:41,14,14,28,,,,,
79,8:41,10,19,29,,,,,
80,8:42,12,23,35,,,,,
81,8:42,8,11,19,,,,,
82,8:42,9,15,25,,,,,
83,8:43,8,10,18,,,,,
84,8:44,13,27,40,,,,,
85,8:44,8,12,21,,,,,
86,8:45,10,16,26,,,,,
87,8:45,9,15,24,,,,,
88,8:46,7,9,16,,,,,
89,8:46,8,10,18,,,,,
90,8:47,8,10,18,,,,,
91,8:47,12,24,37,,,,,
92,8:48,13,26,39,,,,,
93,8:48,9,13,22,,,,,
94,8:49,9,13,22,,,,,
95,8:49,11,22,34,,,,,
96,8:50,12,23,34,,,,,
97,8:50,11,21,33,,,,,
98,8:50,11,20,31,,,,,
99,8:51,9,15,25,,,,,
100,8:52,10,19,29,,,,,
101,8:52,8,11,19,,,,,
102,8:52,13,27,40,,,,,
103,8:53,10,16,26,,,,,
104,8:53,7,9,16,,,,,
105,8:53,10,17,27,,,,,
106,8:54,8,11,19,,,,,
107,8:54,8,10,18,,,,,
108,8:55,12,24,36,,,,,
109,8:55,12,24,37,,,,,
110,8:55,11,20,31,,,,,
111,8:56,9,14,22,,,,,
112,8:57,11,21,33,,,,,
113,8:57,15,32,46,,,,,
114,8:58,10,18,28,,,,,
115,8:59,10,18,28,,,,,
116,8:59,11,20,31,,,,,
117,8:59,9,13,21,,,,,
118,9:00,10,17,27,,,,,
119,9:00,10,16,26,,,,,
120,9:01,15,32,47,,,,,
121,9:02,8,10,18,,,,,
122,9:02,11,19,30,,,,,
123,9:02,9,14,22,,,,,
124,9:03,15,33,48,,,,,
125,9:03,13,27,41,,,,,
126,9:03,10,18,29,,,,,
127,9:04,9,14,23,,,,,
128,9:04,14,30,44,,,,,
129,9:05,9,16,25,,,,,
130,9:05,10,18,28,,,,,
131,9:05,15,32,47,,,,,
132,9:06,11,21,32,,,,,
133,9:07,10,18,28,,,,,
134,9:07,14,31,46,,,,,
135,9:08,8,12,20,,,,,
136,9:08,7,8,15,,,,,
137,9:09,8,11,18,,,,,
138,9:09,12,24,36,,,,,
139,9:10,15,32,47,,,,,
140,9:10,10,19,29,,,,,
141,9:10,10,16,26,,,,,
142,9:11,11,20,31,,,,,
143,9:11,9,15,24,,,,,
144,9:11,11,21,32,,,,,
145,9:11,10,17,26,,,,,
146,9:11,11,20,31,,,,,
147,9:12,10,19,29,,,,,
148,9:12,13,28,42,,,,,
149,9:13,12,23,35,,,,,
150,9:13,10,18,28,,,,,
151,9:13,15,32,46,,,,,
152,9:14,13,27,40,,,,,
153,9:14,14,30,43,,,,,
154,9:15,11,22,33,,,,,
155,9:16,10,16,26,,,,,
156,9:16,10,18,29,,,,,
157,9:17,13,26,39,,,,,
158,9:17,15,31,46,,,,,
