Number,Arrival time,X1,X2,X3,,,,,
1,8:00,15,9,24,,,X1,X2,X3
2,8:00,13,9,22,,MEAN,16,8,24
3,8:00,17,6,23,,,,,
4,8:00,19,9,28,,,,,
5,8:01,19,8,27,,,,,
6,8:01,20,7,26,,,,,
7,8:01,12,7,19,,,,,
8,8:01,15,7,22,,,,,
9,8:02,19,6,25,,,,,
10,8:02,13,9,22,,,,,
11,8:02,14,9,23,,,,,
12,8:03,12,7,20,,,,,
13,8:03,12,9,21,,,,,
14,8:03,13,7,20,,,,,
15,8:03,14,8,22,,,,,
16,8:03,12,8,20,,,,,
17,8:04,14,9,23,,,,,
18,8:04,15,7,22,,,,,
19,8:04,16,7,24,,,,,
20,8:05,15,7,22,,,,,
21,8:05,15,9,24,,,,,
22,8:05,15,9,24,,,,,
23,8:05,19,6,25,,,,,
24,8:05,16,9,25,,,,,
25,8:06,15,8,24,,,,,
26,8:06,14,8,22,,,,,
27,8:06,20,7,27,,,,,
28,8:06,18,9,27,,,,,
29,8:07,20,10,30,,,,,
30,8:07,14,7,21,,,,,
31,8:07,20,10,29,,,,,
32,8:07,12,7,19,,,,,
33,8:08,18,7,25,,,,,
34,8:08,19,7,25,,,,,
35,8:08,20,9,29,,,,,
36,8:08,16,8,23,,,,,
37,8:08,14,7,21,,,,,
38,8:09,18,9,27,,,,,
39,8:09,15,10,25,,,,,
40,8:09,18,10,28,,,,,
41,8:09,13,8,21,,,,,
42,8:09,14,7,20,,,,,
43,8:10,13,8,21,,,,,
44,8:10,15,7,22,,,,,
45,8:10,16,10,26,,,,,
46,8:11,16,8,24,,,,,
47,8:11,15,7,22,,,,,
48,8:11,20,8,28,,,,,
49,8:11,12,8,20,,,,,
50,8:11,14,7,21,,,,,
51,8:11,12,9,21,,,,,
52,8:12,19,7,27,,,,,
53,8:12,13,7,19,,,,,
54,8:12,14,7,21,,,,,
55,8:12,18,7,25,,,,,
56,8:13,17,8,25,,,,,
57,8:13,18,10,28,,,,,
58,8:13,18,7,25,,,,,
59,8:13,13,10,22,,,,,
60,8:13,13,9,22,,,,,
61,8:14,18,7,25,,,,,
62,8:14,17,8,25,,,,,
63,8:14,13,7,21,,,,,
64,8:14,15,8,23,,,,,
65,8:14,16,9,25,,,,,
66,8:15,18,6,24,,,,,
67,8:15,16,8,25,,,,,
68,8:15,13,7,20,,,,,
69,8:15,20,7,27,,,,,
70,8:15,17,8,25,,,,,
71,8:15,16,9,25,,,,,
72,8:16,18,8,26,,,,,
73,8:16,18,8,26,,,,,
74,8:16,14,8,22,,,,,
75,8:16,13,9,22,,,,,
76,8:17,19,8,27,,,,,
77,8:17,13,9,22,,,,,
78,8:17,12,9,21,,,,,
79,8:17,18,9,27,,,,,
80,8:17,18,9,27,,,,,
81,8:17,20,10,30,,,,,
82,8:18,19,6,26,,,,,
83,8:18,19,6,26,,,,,
84,8:18,16,8,24,,,,,
85,8:19,16,10,26,,,,,
86,8:19,17,9,27,,,,,
87,8:19,16,8,24,,,,,
88,8:19,13,9,22,,,,,
89,8:19,12,10,22,,,,,
90,8:19,18,7,25,,,,,
91,8:19,17,7,25,,,,,
92,8:20,18,7,25,,,,,
93,8:20,17,9,25,,,,,
94,8:20,13,10,23,,,,,
95,8:20,19,6,26,,,,,
96,8:20,15,8,23,,,,,
97,8:21,14,9,23,,,,,
98,8:21,14,7,20,,,,,
99,8:21,15,9,23,,,,,
100,8:21,15,8,23,,,,,
101,8:22,14,9,23,,,,,
102,8:22,18,9,27,,,,,
103,8:22,18,8,25,,,,,
104,8:23,14,8,22,,,,,
105,8:23,19,8,27,,,,,
106,8:23,12,7,19,,,,,
107,8:23,18,7,25,,,,,
108,8:23,16,8,24,,,,,
109,8:23,16,6,22,,,,,
110,8:24,14,6,20,,,,,
111,8:24,14,8,22,,,,,
112,8:24,18,7,25,,,,,
113,8:24,18,8,26,,,,,
114,8:25,17,10,27,,,,,
115,8:25,18,8,26,,,,,
116,8:25,20,6,26,,,,,
117,8:25,17,7,24,,,,,
118,8:25,18,8,26,,,,,
119,8:25,20,7,27,,,,,
120,8:26,15,7,22,,,,,
121,8:26,19,8,27,,,,,
122,8:26,16,9,25,,,,,
123,8:26,19,7,26,,,,,
124,8:27,16,8,24,,,,,
125,8:27,14,10,24,,,,,
126,8:27,19,8,27,,,,,
127,8:27,14,7,21,,,,,
128,8:27,18,10,27,,,,,
129,8:28,18,7,25,,,,,
130,8:28,15,8,23,,,,,
131,8:28,15,8,22,,,,,
132,8:29,13,9,21,,,,,
133,8:29,20,6,26,,,,,
134,8:29,14,8,22,,,,,
135,8:29,16,10,26,,,,,
136,8:29,15,9,25,,,,,
137,8:30,20,9,29,,,,,
138,8:30,19,6,25,,,,,
139,8:30,18,8,27,,,,,
140,8:30,19,10,29,,,,,
141,8:31,17,6,23,,,,,
142,8:31,18,8,25,,,,,
143,8:31,15,6,21,,,,,
144,8:31,13,8,21,,,,,
145,8:32,19,7,26,,,,,
146,8:32,15,8,23,,,,,
147,8:32,13,8,21,,,,,
148,8:32,18,9,27,,,,,
149,8:33,18,9,28,,,,,
150,8:33,17,7,25,,,,,
151,8:33,17,9,26,,,,,
152,8:33,14,9,23,,,,,
153,8:34,18,8,26,,,,,
154,8:34,18,8,26,,,,,
155,8:34,19,9,28,,,,,
156,8:35,12,7,19,,,,,
157,8:35,17,9,26,,,,,
158,8:35,19,6,26,,,,,
159,8:35,12,8,21,,,,,
160,8:35,16,9,25,,,,,
161,8:36,19,10,29,,,,,
162,8:36,20,10,29,,,,,
163,8:36,17,8,25,,,,,
164,8:37,16,6,23,,,,,
165,8:37,20,7,26,,,,,
166,8:37,16,9,25,,,,,
167,8:37,14,9,23,,,,,
168,8:37,19,8,26,,,,,
169,8:38,16,9,25,,,,,
170,8:38,19,9,28,,,,,
171,8:38,17,6,24,,,,,
172,8:39,19,8,27,,,,,
173,8:39,16,8,24,,,,,
174,8:39,13,9,23,,,,,
175,8:39,12,6,19,,,,,
176,8:39,12,7,19,,,,,
177,8:40,16,8,24,,,,,
178,8:40,17,8,25,,,,,
179,8:40,16,9,25,,,,,
180,8:41,17,6,23,,,,,
181,8:41,17,6,23,,,,,
182,8:41,19,7,26,,,,,
183,8:41,16,9,25,,,,,
184,8:41,13,8,21,,,,,
185,8:41,13,8,21,,,,,
186,8:42,17,9,25,,,,,
187,8:42,19,9,27,,,,,
188,8:42,13,7,19,,,,,
189,8:43,14,9,23,,,,,
190,8:43,18,7,25,,,,,
191,8:43,15,7,22,,,,,
192,8:43,15,10,25,,,,,
193,8:44,15,6,22,,,,,
194,8:44,15,7,22,,,,,
195,8:44,14,9,22,,,,,
196,8:44,18,10,27,,,,,
197,8:45,16,9,25,,,,,
198,8:45,19,8,27,,,,,
199,8:45,17,7,24,,,,,
200,8:45,16,6,23,,,,,
201,8:45,17,8,25,,,,,
202,8:46,17,9,26,,,,,
203,8:46,16,8,24,,,,,
204,8:47,13,8,21,,,,,
205,8:47,17,8,25,,,,,
206,8:47,16,8,24,,,,,
207,8:47,18,9,27,,,,,
208,8:47,14,6,20,,,,,
209,8:48,18,6,24,,,,,
210,8:48,17,7,24,,,,,
211,8:48,16,7,23,,,,,
212,8:49,18,9,28,,,,,
213,8:49,20,7,26,,,,,
214,8:49,13,9,22,,,,,
215,8:49,13,8,20,,,,,
216,8:50,18,6,24,,,,,
217,8:50,19,7,26,,,,,
218,8:50,14,9,22,,,,,
219,8:51,12,7,19,,,,,
220,8:51,13,7,20,,,,,
221,8:51,17,7,24,,,,,
222,8:51,17,9,26,,,,,
223,8:51,13,8,21,,,,,
224,8:52,14,6,20,,,,,
225,8:52,17,8,25,,,,,
226,8:52,16,7,24,,,,,
227,8:53,14,8,23,,,,,
228,8:53,16,9,26,,,,,
229,8:53,13,10,23,,,,,
230,8:53,13,9,22,,,,,
231,8:53,19,9,28,,,,,
232,8:53,20,9,28,,,,,
233,8:54,14,7,21,,,,,
234,8:54,15,7,23,,,,,
235,8:55,16,7,24,,,,,
236,8:55,20,10,29,,,,,
237,8:55,18,8,26,,,,,
238,8:55,20,10,29,,,,,
239,8:55,17,9,25,,,,,
