Number,Arrival time,X1,X2,X3,,,,,
1,8:00,17,15,32,,,X1,X2,X3
2,8:00,22,18,39,,MEAN,22,18,40
3,8:00,17,15,32,,,,,
4,8:01,17,15,32,,,,,
5,8:01,20,17,36,,,,,
6,8:02,23,19,42,,,,,
7,8:03,18,15,33,,,,,
8,8:04,20,17,37,,,,,
9,8:04,22,20,42,,,,,
10,8:05,21,17,38,,,,,
11,8:05,18,16,33,,,,,
12,8:05,26,20,46,,,,,
13,8:06,22,20,42,,,,,
14,8:07,23,19,42,,,,,
15,8:07,22,18,40,,,,,
16,8:08,22,18,41,,,,,
17,8:09,25,20,45,,,,,
18,8:10,22,18,40,,,,,
19,8:11,19,16,34,,,,,
20,8:11,18,16,33,,,,,
21,8:11,20,17,36,,,,,
22,8:12,22,21,43,,,,,
23,8:12,21,17,38,,,,,
24,8:13,22,20,42,,,,,
25,8:14,17,15,32,,,,,
26,8:14,22,18,39,,,,,
27,8:14,19,16,36,,,,,
28,8:15,23,19,42,,,,,
29,8:15,18,16,33,,,,,
30,8:16,22,20,42,,,,,
31,8:16,25,20,45,,,,,
32,8:17,20,17,36,,,,,
33,8:17,18,16,34,,,,,
34,8:17,22,18,40,,,,,
35,8:17,22,20,42,,,,,
36,8:18,22,20,42,,,,,
37,8:19,22,20,42,,,,,
38,8:19,20,17,37,,,,,
39,8:20,17,15,33,,,,,
40,8:20,20,17,36,,,,,
41,8:21,21,18,39,,,,,
42,8:21,17,15,32,,,,,
43,8:22,24,19,43,,,,,
44,8:22,22,20,42,,,,,
45,8:22,22,20,42,,,,,
46,8:22,21,17,38,,,,,
47,8:23,18,15,33,,,,,
48,8:23,21,17,38,,,,,
49,8:24,19,16,36,,,,,
50,8:24,23,19,42,,,,,
51,8:25,23,19,42,,,,,
52,8:25,26,20,46,,,,,
53,8:26,19,16,35,,,,,
54,8:26,23,18,41,,,,,
55,8:26,19,16,36,,,,,
56,8:27,18,15,33,,,,,
57,8:27,20,17,37,,,,,
58,8:28,24,19,43,,,,,
59,8:28,24,19,43,,,,,
60,8:29,22,20,42,,,,,
61,8:29,27,21,48,,,,,
62,8:29,22,21,43,,,,,
63,8:30,18,15,33,,,,,
64,8:30,22,18,39,,,,,
65,8:31,20,17,36,,,,,
66,8:32,22,20,42,,,,,
67,8:33,26,20,46,,,,,
68,8:33,22,20,42,,,,,
69,8:33,18,16,34,,,,,
70,8:34,22,18,40,,,,,
71,8:34,19,16,35,,,,,
72,8:35,22,18,41,,,,,
73,8:35,23,18,41,,,,,
74,8:35,24,18,42,,,,,
75,8:36,24,18,42,,,,,
76,8:36,18,16,34,,,,,
77,8:36,19,16,35,,,,,
78,8:37,22,18,40,,,,,
79,8:37,20,17,37,,,,,
80,8:38,19,16,35,,,,,
81,8:39,19,16,36,,,,,
82,8:40,23,19,41,,,,,
83,8:40,22,18,40,,,,,
84,8:40,24,19,43,,,,,
85,8:41,22,19,41,,,,,
86,8:41,23,18,41,,,,,
87,8:41,20,17,37,,,,,
88,8:42,21,17,38,,,,,
89,8:43,21,18,39,,,,,
90,8:44,23,18,41,,,,,
91,8:44,22,18,41,,,,,
92,8:45,18,15,33,,,,,
93,8:45,22,18,40,,,,,
94,8:46,19,16,35,,,,,
95,8:47,22,21,43,,,,,
96,8:47,25,20,45,,,,,
97,8:48,17,15,32,,,,,
98,8:49,20,17,37,,,,,
99,8:49,19,16,34,,,,,
100,8:50,22,18,41,,,,,
101,8:51,22,18,40,,,,,
102,8:51,20,17,37,,,,,
103,8:52,22,18,40,,,,,
104,8:53,19,16,35,,,,,
105,8:54,23,18,41,,,,,
106,8:55,23,18,41,,,,,
107,8:55,18,16,34,,,,,
108,8:56,27,21,48,,,,,
109,8:57,19,16,35,,,,,
110,8:58,22,18,40,,,,,
111,8:59,19,16,35,,,,,
112,9:00,17,15,33,,,,,
113,9:00,24,19,42,,,,,
114,9:01,19,16,36,,,,,
115,9:01,23,18,41,,,,,
116,9:01,18,15,33,,,,,
117,9:01,19,16,35,,,,,
118,9:02,20,17,36,,,,,
119,9:02,27,21,48,,,,,
120,9:02,20,17,37,,,,,
121,9:03,20,17,37,,,,,
122,9:03,24,19,44,,,,,
123,9:04,17,15,33,,,,,
124,9:04,25,20,44,,,,,
125,9:04,17,15,32,,,,,
126,9:04,20,17,36,,,,,
127,9:05,18,16,34,,,,,
128,9:05,21,17,38,,,,,
129,9:05,21,18,39,,,,,
130,9:06,24,19,44,,,,,
131,9:06,21,18,39,,,,,
132,9:06,23,19,42,,,,,
133,9:06,18,16,33,,,,,
134,9:07,20,17,37,,,,,
135,9:07,23,18,41,,,,,
136,9:07,18,16,34,,,,,
137,9:08,26,21,47,,,,,
138,9:08,26,21,47,,,,,
139,9:09,22,18,40,,,,,
140,9:09,22,18,40,,,,,
141,9:10,21,17,38,,,,,
142,9:10,21,18,39,,,,,
143,9:10,19,16,35,,,,,
144,9:11,26,21,47,,,,,
145,9:11,27,21,48,,,,,
146,9:11,20,17,37,,,,,
147,9:11,24,19,43,,,,,
148,9:12,18,15,33,,,,,
149,9:12,18,15,33,,,,,
150,9:12,22,18,40,,,,,
151,9:13,25,20,45,,,,,
152,9:13,17,15,33,,,,,
153,9:13,21,17,38,,,,,
154,9:14,26,20,46,,,,,
155,9:14,20,17,37,,,,,
156,9:14,26,20,47,,,,,
157,9:14,19,16,36,,,,,
158,9:15,23,19,41,,,,,
159,9:15,25,20,45,,,,,
160,9:15,27,21,47,,,,,
161,9:15,21,17,38,,,,,
162,9:15,26,21,47,,,,,
163,9:16,22,18,40,,,,,
164,9:16,20,17,36,,,,,
165,9:16,25,20,45,,,,,
166,9:17,23,19,41,,,,,
167,9:17,19,16,34,,,,,
168,9:17,26,20,46,,,,,
169,9:17,17,15,33,,,,,
170,9:18,25,20,45,,,,,
171,9:18,21,17,38,,,,,
172,9:18,19,16,35,,,,,
173,9:19,22,18,40,,,,,
174,9:19,27,21,48,,,,,
175,9:19,18,16,34,,,,,
176,9:19,22,18,41,,,,,
177,9:20,20,17,38,,,,,
178,9:20,25,20,44,,,,,
179,9:21,22,18,40,,,,,
180,9:21,25,20,46,,,,,
181,9:21,26,21,47,,,,,
182,9:22,24,19,43,,,,,
183,9:22,26,21,47,,,,,
184,9:22,24,19,42,,,,,
185,9:22,26,21,47,,,,,
186,9:22,25,20,45,,,,,
187,9:23,21,17,38,,,,,
188,9:23,23,19,42,,,,,
189,9:23,26,21,47,,,,,
190,9:24,17,15,32,,,,,
191,9:24,23,18,41,,,,,
192,9:24,18,16,34,,,,,
193,9:24,20,17,37,,,,,
194,9:25,25,20,45,,,,,
195,9:25,26,21,47,,,,,
196,9:26,25,20,44,,,,,
197,9:26,27,21,47,,,,,
198,9:26,25,20,46,,,,,
199,9:26,23,18,41,,,,,
200,9:27,27,21,48,,,,,
201,9:27,26,20,46,,,,,
202,9:27,23,19,42,,,,,
203,9:27,20,17,36,,,,,
204,9:28,26,21,47,,,,,
205,9:28,21,18,39,,,,,
206,9:29,25,20,45,,,,,
207,9:29,20,17,37,,,,,
208,9:29,20,17,38,,,,,
209,9:29,22,18,41,,,,,
210,9:30,21,18,39,,,,,
211,9:31,23,19,42,,,,,
212,9:32,26,20,46,,,,,
213,9:33,23,18,41,,,,,
214,9:33,24,19,44,,,,,
215,9:34,25,20,44,,,,,
216,9:35,26,21,47,,,,,
217,9:36,24,19,43,,,,,
218,9:37,19,16,36,,,,,
219,9:38,19,16,35,,,,,
220,9:39,20,17,37,,,,,
221,9:40,17,15,32,,,,,
222,9:41,17,15,32,,,,,
223,9:41,20,17,37,,,,,
224,9:41,20,17,37,,,,,
225,9:41,20,17,37,,,,,
226,9:42,19,16,35,,,,,
227,9:42,20,17,36,,,,,
228,9:42,24,19,44,,,,,
229,9:43,25,20,45,,,,,
230,9:44,20,17,36,,,,,
231,9:45,22,18,40,,,,,
232,9:46,22,18,41,,,,,
233,9:46,18,16,34,,,,,
234,9:47,23,18,41,,,,,
235,9:47,23,18,41,,,,,
236,9:47,24,19,44,,,,,
237,9:48,18,16,34,,,,,
238,9:49,18,16,34,,,,,
239,9:49,21,17,38,,,,,
240,9:50,23,19,42,,,,,
241,9:50,27,21,48,,,,,
242,9:51,20,17,36,,,,,
243,9:51,22,18,40,,,,,
244,9:51,27,21,48,,,,,
245,9:52,26,21,47,,,,,
246,9:52,18,16,34,,,,,
247,9:53,20,17,36,,,,,
248,9:53,22,18,40,,,,,
249,9:53,19,16,35,,,,,
250,9:54,27,21,47,,,,,
251,9:55,22,18,40,,,,,
252,9:56,24,19,44,,,,,
253,9:57,23,19,42,,,,,
254,9:58,22,18,40,,,,,
255,9:59,21,17,38,,,,,
256,10:00,24,19,43,,,,,
257,10:01,19,16,35,,,,,
258,10:01,18,16,33,,,,,
259,10:02,27,21,48,,,,,
260,10:02,18,16,34,,,,,
261,10:03,26,20,46,,,,,
262,10:04,23,18,41,,,,,
263,10:04,18,15,33,,,,,
264,10:04,23,19,41,,,,,
265,10:05,18,16,34,,,,,
266,10:05,27,21,48,,,,,
267,10:05,23,19,42,,,,,
268,10:06,27,21,47,,,,,
269,10:07,26,20,46,,,,,
270,10:07,24,19,43,,,,,
271,10:08,21,17,38,,,,,
272,10:08,21,18,39,,,,,
273,10:09,25,20,45,,,,,
274,10:09,19,16,34,,,,,
275,10:10,23,18,41,,,,,
276,10:10,19,16,35,,,,,
277,10:10,18,16,34,,,,,
278,10:11,25,20,45,,,,,
279,10:11,24,19,43,,,,,
280,10:12,23,19,42,,,,,
281,10:12,23,18,41,,,,,
282,10:12,25,20,45,,,,,
283,10:13,19,16,36,,,,,
284,10:14,26,20,46,,,,,
285,10:14,27,21,48,,,,,
286,10:14,17,15,33,,,,,
287,10:15,23,19,41,,,,,
288,10:15,18,16,34,,,,,
289,10:16,20,17,37,,,,,
290,10:17,21,18,39,,,,,
291,10:17,21,18,39,,,,,
292,10:17,18,16,34,,,,,
293,10:17,26,20,46,,,,,
294,10:18,27,21,48,,,,,
295,10:19,24,19,44,,,,,
296,10:19,26,20,46,,,,,
297,10:20,25,20,44,,,,,
298,10:20,19,16,35,,,,,
299,10:21,23,18,41,,,,,
300,10:21,20,17,36,,,,,
301,10:22,26,20,46,,,,,
302,10:22,23,19,42,,,,,
303,10:23,25,20,44,,,,,
304,10:23,23,19,42,,,,,
305,10:24,24,19,43,,,,,
306,10:24,18,16,34,,,,,
307,10:25,18,16,34,,,,,
