Number,Arrival time,X1,X2,X3,,,,,
1,8:00,12,19,31,,,,,
2,8:00,12,16,28,,,X1,X2,X3
3,8:00,10,18,28,,MEAN,12,19,31
4,8:00,14,19,33,,,,,
5,8:00,11,20,30,,,,,
6,8:01,12,17,29,,,,,
7,8:01,10,18,28,,,,,
8,8:01,14,18,32,,,,,
9,8:01,13,20,33,,,,,
10,8:02,11,19,30,,,,,
11,8:02,12,21,33,,,,,
12,8:02,11,20,32,,,,,
13,8:03,13,17,30,,,,,
14,8:03,14,16,30,,,,,
15,8:03,11,21,32,,,,,
16,8:04,12,21,32,,,,,
17,8:04,12,18,30,,,,,
18,8:04,13,21,34,,,,,
19,8:05,12,21,33,,,,,
20,8:05,12,20,32,,,,,
21,8:06,12,18,29,,,,,
22,8:06,13,20,32,,,,,
23,8:06,13,18,32,,,,,
24,8:07,12,20,32,,,,,
25,8:07,12,19,31,,,,,
26,8:07,13,21,34,,,,,
27,8:08,11,17,28,,,,,
28,8:10,12,19,31,,,,,
29,8:10,14,21,35,,,,,
30,8:10,12,19,31,,,,,
31,8:10,13,21,33,,,,,
32,8:10,14,21,34,,,,,
33,8:11,10,20,31,,,,,
34,8:11,13,19,32,,,,,
35,8:12,11,20,31,,,,,
36,8:12,13,22,35,,,,,
37,8:13,14,17,31,,,,,
38,8:13,11,20,30,,,,,
39,8:13,11,21,32,,,,,
40,8:13,13,20,33,,,,,
41,8:14,13,19,32,,,,,
42,8:14,14,21,35,,,,,
43,8:14,14,18,32,,,,,
44,8:14,10,18,28,,,,,
45,8:14,14,21,35,,,,,
46,8:14,14,18,31,,,,,
47,8:14,12,20,32,,,,,
48,8:14,14,19,33,,,,,
49,8:15,12,19,30,,,,,
50,8:15,14,16,30,,,,,
51,8:15,12,17,28,,,,,
52,8:15,10,19,30,,,,,
53,8:15,12,21,33,,,,,
54,8:16,12,20,31,,,,,
55,8:16,11,17,28,,,,,
56,8:16,13,18,30,,,,,
57,8:16,12,20,33,,,,,
58,8:16,11,17,29,,,,,
59,8:17,12,20,33,,,,,
60,8:17,14,18,32,,,,,
61,8:18,12,22,34,,,,,
62,8:18,13,19,32,,,,,
63,8:18,11,20,31,,,,,
64,8:18,12,17,29,,,,,
65,8:19,13,21,35,,,,,
66,8:19,13,16,30,,,,,
67,8:20,11,18,30,,,,,
68,8:20,14,18,32,,,,,
69,8:20,11,22,33,,,,,
70,8:20,11,20,31,,,,,
71,8:20,11,17,28,,,,,
72,8:21,11,17,28,,,,,
73,8:23,12,18,29,,,,,
74,8:23,12,18,30,,,,,
75,8:23,10,16,26,,,,,
76,8:23,14,21,35,,,,,
77,8:24,12,18,30,,,,,
78,8:25,11,22,33,,,,,
79,8:26,13,21,35,,,,,
80,8:27,11,21,31,,,,,
81,8:27,12,17,29,,,,,
82,8:28,12,20,32,,,,,
83,8:29,12,22,34,,,,,
84,8:30,14,16,30,,,,,
85,8:32,13,17,31,,,,,
86,8:33,13,18,31,,,,,
87,8:33,11,18,28,,,,,
88,8:33,12,19,31,,,,,
89,8:33,11,19,29,,,,,
90,8:34,13,19,32,,,,,
91,8:35,12,21,33,,,,,
92,8:36,11,18,29,,,,,
93,8:36,14,18,32,,,,,
94,8:37,12,18,30,,,,,
95,8:38,12,17,29,,,,,
96,8:39,11,22,33,,,,,
97,8:40,13,16,29,,,,,
98,8:40,11,22,32,,,,,
99,8:40,12,19,31,,,,,
100,8:42,11,18,29,,,,,
101,8:42,10,22,32,,,,,
102,8:42,10,22,32,,,,,
103,8:43,14,21,34,,,,,
104,8:44,13,21,33,,,,,
105,8:45,10,21,32,,,,,
106,8:45,12,19,31,,,,,
107,8:45,12,18,30,,,,,
108,8:45,11,18,29,,,,,
109,8:45,11,22,32,,,,,
110,8:46,14,20,34,,,,,
111,8:46,11,19,30,,,,,
112,8:46,13,21,34,,,,,
113,8:47,11,19,30,,,,,
114,8:49,13,22,34,,,,,
115,8:50,14,21,35,,,,,
116,8:50,12,16,28,,,,,
117,8:52,13,20,33,,,,,
118,8:52,10,20,30,,,,,
119,8:53,13,19,32,,,,,
120,8:53,12,19,31,,,,,
121,8:53,14,21,35,,,,,
122,8:54,14,16,30,,,,,
123,8:55,12,17,29,,,,,
124,8:56,14,21,35,,,,,
125,8:56,10,16,27,,,,,
126,8:57,11,21,31,,,,,
127,8:58,10,17,28,,,,,
128,8:58,13,21,34,,,,,
129,8:58,13,17,30,,,,,
130,8:59,12,20,32,,,,,
131,8:59,12,20,32,,,,,
132,9:00,11,17,28,,,,,
133,9:00,10,21,31,,,,,
134,9:00,11,22,33,,,,,
135,9:01,10,18,28,,,,,
136,9:02,11,17,28,,,,,
137,9:02,11,17,28,,,,,
138,9:02,14,18,32,,,,,
139,9:02,12,17,29,,,,,
140,9:03,12,20,32,,,,,
141,9:04,10,22,32,,,,,
142,9:05,13,16,29,,,,,
143,9:05,11,22,33,,,,,
144,9:06,12,18,30,,,,,
145,9:06,13,17,30,,,,,
146,9:07,10,18,28,,,,,
147,9:07,12,18,30,,,,,
148,9:08,11,22,33,,,,,
149,9:08,12,17,29,,,,,
150,9:08,13,21,34,,,,,
151,9:08,11,20,30,,,,,
152,9:08,13,22,34,,,,,
153,9:09,10,18,28,,,,,
154,9:09,12,18,29,,,,,
155,9:10,11,18,29,,,,,
156,9:10,11,16,27,,,,,
157,9:11,11,17,29,,,,,
158,9:11,11,17,28,,,,,
159,9:11,11,21,33,,,,,
160,9:12,12,17,28,,,,,
161,9:12,11,22,33,,,,,
162,9:13,12,20,32,,,,,
163,9:14,13,19,31,,,,,
164,9:14,14,19,32,,,,,
165,9:14,12,19,31,,,,,
166,9:15,13,22,34,,,,,
167,9:16,13,17,30,,,,,
168,9:17,12,18,30,,,,,
169,9:18,13,21,34,,,,,
170,9:18,14,16,30,,,,,
171,9:18,11,17,28,,,,,
172,9:20,10,21,31,,,,,
173,9:20,12,20,32,,,,,
174,9:21,14,19,32,,,,,
175,9:24,12,20,32,,,,,
176,9:24,11,19,30,,,,,
177,9:25,14,18,31,,,,,
178,9:25,11,21,32,,,,,
179,9:25,11,16,28,,,,,
180,9:25,10,21,32,,,,,
181,9:26,12,20,31,,,,,
182,9:28,10,17,27,,,,,
183,9:28,12,21,33,,,,,
184,9:29,11,21,33,,,,,
185,9:29,12,22,34,,,,,
186,9:29,12,21,33,,,,,
187,9:30,12,18,30,,,,,
188,9:30,13,17,30,,,,,
189,9:31,10,19,30,,,,,
190,9:31,13,21,34,,,,,
191,9:32,12,21,33,,,,,
192,9:34,14,18,32,,,,,
193,9:35,12,18,30,,,,,
194,9:35,12,17,29,,,,,
195,9:35,12,21,34,,,,,
196,9:36,13,19,33,,,,,
197,9:36,14,18,32,,,,,
198,9:36,13,16,29,,,,,
199,9:37,14,20,33,,,,,
200,9:37,13,22,35,,,,,
201,9:37,13,18,32,,,,,
202,9:38,14,21,35,,,,,
203,9:38,13,18,32,,,,,
204,9:39,14,16,30,,,,,
205,9:39,12,17,29,,,,,
206,9:40,13,22,34,,,,,
207,9:40,13,19,32,,,,,
208,9:40,12,22,34,,,,,
209,9:41,12,18,30,,,,,
210,9:41,11,18,29,,,,,
211,9:41,12,16,28,,,,,
212,9:42,10,18,28,,,,,
213,9:42,11,21,32,,,,,
214,9:42,12,18,29,,,,,
215,9:42,11,16,28,,,,,
216,9:42,12,21,33,,,,,
217,9:42,11,21,32,,,,,
218,9:43,13,16,29,,,,,
219,9:44,14,17,31,,,,,
220,9:48,10,19,30,,,,,
221,9:49,11,17,28,,,,,
222,9:49,10,20,30,,,,,
223,9:49,12,17,29,,,,,
224,9:50,11,22,33,,,,,
225,9:50,13,22,35,,,,,
226,9:50,11,18,29,,,,,
227,9:50,14,20,33,,,,,
228,9:51,11,18,30,,,,,
229,9:51,10,18,29,,,,,
230,9:52,14,21,35,,,,,
231,9:53,12,18,30,,,,,
232,9:53,12,16,28,,,,,
233,9:54,10,19,29,,,,,
234,9:54,10,19,29,,,,,
235,9:54,12,22,33,,,,,
236,9:55,11,17,28,,,,,
