Number,Arrival time,X1,X2,X3,,,,,
1,8:00,19,7,26,,,X1,X2,X3
2,8:00,23,9,32,,MEAN,23,9,32
3,8:01,19,7,26,,,,,
4,8:01,19,7,26,,,,,
5,8:01,21,8,29,,,,,
6,8:02,24,10,34,,,,,
7,8:02,19,7,27,,,,,
8,8:03,21,8,29,,,,,
9,8:03,26,11,37,,,,,
10,8:03,22,8,30,,,,,
11,8:04,20,7,27,,,,,
12,8:04,26,11,37,,,,,
13,8:05,26,10,36,,,,,
14,8:05,24,9,33,,,,,
15,8:06,23,9,32,,,,,
16,8:07,23,9,32,,,,,
17,8:07,26,10,36,,,,,
18,8:07,23,9,32,,,,,
19,8:07,20,8,28,,,,,
20,8:08,20,7,27,,,,,
21,8:08,21,8,29,,,,,
22,8:08,27,11,37,,,,,
23,8:08,22,8,30,,,,,
24,8:09,26,10,36,,,,,
25,8:09,19,7,26,,,,,
26,8:10,23,9,31,,,,,
27,8:11,21,8,29,,,,,
28,8:11,24,9,33,,,,,
29,8:11,20,7,27,,,,,
30,8:11,25,10,36,,,,,
31,8:11,26,10,36,,,,,
32,8:11,21,8,29,,,,,
33,8:12,20,7,27,,,,,
34,8:12,23,9,32,,,,,
35,8:13,25,10,36,,,,,
36,8:13,26,11,37,,,,,
37,8:13,26,11,37,,,,,
38,8:14,22,8,30,,,,,
39,8:14,19,7,26,,,,,
40,8:14,21,8,29,,,,,
41,8:14,22,9,31,,,,,
42,8:15,19,7,26,,,,,
43,8:15,24,10,34,,,,,
44,8:15,25,10,35,,,,,
45,8:15,26,11,37,,,,,
46,8:15,22,9,31,,,,,
47,8:16,20,7,27,,,,,
48,8:17,22,9,31,,,,,
49,8:17,21,8,29,,,,,
50,8:18,24,9,33,,,,,
51,8:18,24,9,33,,,,,
52,8:18,26,11,37,,,,,
53,8:18,21,8,28,,,,,
54,8:18,24,9,33,,,,,
55,8:19,21,8,29,,,,,
56,8:19,19,7,27,,,,,
57,8:19,21,8,29,,,,,
58,8:19,25,10,34,,,,,
59,8:19,24,10,34,,,,,
60,8:19,26,10,36,,,,,
61,8:20,27,11,38,,,,,
62,8:20,27,11,38,,,,,
63,8:20,20,7,27,,,,,
64,8:20,23,9,32,,,,,
65,8:21,21,8,29,,,,,
