Number,Arrival time,X1,X2,X3,,,,,
1,8:00,12,7,19,,,X1,X2,X3
2,8:00,15,13,28,,MEAN,15,10,25
3,8:00,16,8,24,,,,,
4,8:00,18,8,26,,,,,
5,8:00,14,8,22,,,,,
6,8:00,13,7,20,,,,,
7,8:01,15,12,27,,,,,
8,8:01,18,7,25,,,,,
9,8:01,17,12,29,,,,,
10,8:01,14,7,21,,,,,
11,8:02,12,9,21,,,,,
12,8:02,16,11,27,,,,,
13,8:02,14,10,24,,,,,
14,8:02,16,8,24,,,,,
15,8:03,16,13,28,,,,,
16,8:03,18,13,30,,,,,
17,8:03,12,9,21,,,,,
18,8:04,13,7,20,,,,,
19,8:04,17,11,28,,,,,
20,8:04,16,12,28,,,,,
21,8:06,12,9,21,,,,,
22,8:06,16,11,27,,,,,
23,8:06,15,7,22,,,,,
24,8:07,17,10,27,,,,,
25,8:07,12,13,25,,,,,
26,8:07,12,12,24,,,,,
27,8:07,13,10,23,,,,,
28,8:08,12,11,23,,,,,
29,8:08,13,12,25,,,,,
30,8:08,16,12,28,,,,,
31,8:08,14,13,27,,,,,
32,8:09,17,13,30,,,,,
33,8:09,16,8,24,,,,,
34,8:09,15,8,23,,,,,
35,8:09,15,11,25,,,,,
36,8:09,15,9,23,,,,,
37,8:10,14,8,22,,,,,
38,8:10,16,13,29,,,,,
39,8:11,14,13,27,,,,,
40,8:11,16,11,26,,,,,
41,8:11,17,12,29,,,,,
42,8:11,15,12,27,,,,,
43,8:11,16,12,28,,,,,
44,8:11,15,11,26,,,,,
45,8:12,15,7,22,,,,,
46,8:12,13,8,21,,,,,
47,8:12,14,9,24,,,,,
48,8:12,13,8,21,,,,,
49,8:13,18,13,31,,,,,
50,8:13,14,10,24,,,,,
51,8:13,12,8,21,,,,,
52,8:13,12,10,22,,,,,
53,8:13,12,7,19,,,,,
54,8:13,16,7,23,,,,,
55,8:14,18,8,25,,,,,
56,8:15,13,8,21,,,,,
57,8:15,15,13,27,,,,,
58,8:15,13,8,21,,,,,
59,8:15,12,13,25,,,,,
60,8:15,15,8,23,,,,,
61,8:15,17,9,26,,,,,
62,8:16,13,11,24,,,,,
63,8:16,16,11,27,,,,,
64,8:16,16,12,28,,,,,
65,8:16,13,8,20,,,,,
66,8:17,14,10,24,,,,,
67,8:17,14,8,23,,,,,
68,8:17,14,10,24,,,,,
69,8:17,16,7,24,,,,,
70,8:17,13,11,24,,,,,
71,8:17,14,8,22,,,,,
72,8:18,13,9,22,,,,,
73,8:18,15,12,27,,,,,
74,8:19,17,11,28,,,,,
75,8:19,15,8,23,,,,,
76,8:19,17,9,26,,,,,
77,8:19,18,10,28,,,,,
78,8:19,15,13,27,,,,,
79,8:19,17,12,29,,,,,
80,8:20,12,9,21,,,,,
81,8:20,18,12,30,,,,,
82,8:20,15,12,28,,,,,
83,8:20,12,9,21,,,,,
84,8:20,13,8,21,,,,,
85,8:21,15,8,22,,,,,
86,8:21,17,9,26,,,,,
87,8:21,17,10,27,,,,,
88,8:21,18,11,29,,,,,
89,8:22,14,8,22,,,,,
90,8:22,18,9,26,,,,,
91,8:22,16,13,29,,,,,
92,8:23,13,8,21,,,,,
93,8:23,17,13,30,,,,,
94,8:23,17,11,28,,,,,
