Number,Arrival time,X1,X2,X3,,,,,
1,8:00,8,7,15,,,X1,X2,X3
2,8:00,10,4,14,,MEAN,10,6,16
3,8:00,12,6,18,,,,,
4,8:00,8,6,13,,,,,
5,8:00,7,7,15,,,,,
6,8:00,8,7,15,,,,,
7,8:01,10,4,14,,,,,
8,8:01,10,6,16,,,,,
9,8:01,8,5,13,,,,,
10,8:02,9,8,17,,,,,
11,8:02,10,6,16,,,,,
12,8:02,8,7,15,,,,,
13,8:02,8,8,15,,,,,
14,8:03,8,7,14,,,,,
15,8:03,11,7,18,,,,,
16,8:03,11,4,16,,,,,
17,8:03,9,5,15,,,,,
18,8:03,12,7,19,,,,,
19,8:04,7,4,11,,,,,
20,8:04,7,8,15,,,,,
21,8:04,11,8,18,,,,,
22,8:04,7,6,13,,,,,
23,8:05,12,5,17,,,,,
24,8:05,12,7,19,,,,,
25,8:06,10,5,16,,,,,
26,8:06,12,6,19,,,,,
27,8:07,9,4,13,,,,,
28,8:07,9,7,16,,,,,
29,8:07,11,6,17,,,,,
30,8:07,10,4,14,,,,,
31,8:07,9,7,16,,,,,
32,8:08,7,5,12,,,,,
33,8:08,9,5,15,,,,,
34,8:08,12,4,16,,,,,
35,8:08,10,5,16,,,,,
36,8:09,9,8,17,,,,,
37,8:09,11,8,18,,,,,
38,8:09,9,6,14,,,,,
39,8:10,12,7,19,,,,,
40,8:10,9,5,14,,,,,
41,8:10,12,4,16,,,,,
42,8:10,10,6,16,,,,,
43,8:11,12,5,16,,,,,
44,8:11,9,7,16,,,,,
45,8:11,7,5,12,,,,,
46,8:12,7,4,12,,,,,
47,8:12,11,7,18,,,,,
48,8:12,7,5,12,,,,,
49,8:12,12,4,16,,,,,
50,8:13,11,7,18,,,,,
51,8:13,9,8,17,,,,,
52,8:13,10,6,16,,,,,
53,8:13,7,5,13,,,,,
54,8:13,12,5,17,,,,,
55,8:14,12,4,17,,,,,
56,8:15,10,7,17,,,,,
57,8:15,8,6,13,,,,,
58,8:16,8,6,13,,,,,
59,8:16,11,8,19,,,,,
60,8:16,8,5,13,,,,,
61,8:16,10,5,15,,,,,
62,8:17,8,5,12,,,,,
63,8:17,10,7,17,,,,,
64,8:17,9,5,14,,,,,
65,8:18,8,4,12,,,,,
66,8:18,9,6,15,,,,,
67,8:18,7,8,15,,,,,
68,8:19,7,5,12,,,,,
69,8:19,11,6,17,,,,,
70,8:19,11,5,16,,,,,
71,8:20,11,4,15,,,,,
72,8:20,8,8,15,,,,,
73,8:21,7,7,14,,,,,
74,8:21,13,5,18,,,,,
75,8:22,12,7,19,,,,,
76,8:22,7,6,13,,,,,
77,8:23,13,7,20,,,,,
78,8:23,10,5,15,,,,,
79,8:23,12,5,17,,,,,
80,8:24,7,6,13,,,,,
81,8:24,7,8,15,,,,,
82,8:24,11,6,17,,,,,
83,8:24,12,5,17,,,,,
84,8:25,12,5,18,,,,,
85,8:25,8,7,15,,,,,
86,8:25,10,8,18,,,,,
87,8:25,12,4,16,,,,,
88,8:26,11,6,18,,,,,
89,8:26,9,5,15,,,,,
90,8:26,12,7,19,,,,,
91,8:27,11,5,15,,,,,
92,8:27,11,5,16,,,,,
93,8:28,11,7,18,,,,,
94,8:28,7,6,13,,,,,
95,8:28,9,7,16,,,,,
96,8:28,7,5,13,,,,,
97,8:29,9,4,13,,,,,
98,8:29,9,7,16,,,,,
99,8:30,12,5,16,,,,,
100,8:30,9,6,15,,,,,
101,8:30,11,5,16,,,,,
102,8:31,8,6,14,,,,,
103,8:31,13,4,17,,,,,
104,8:31,10,8,18,,,,,
105,8:32,13,6,19,,,,,
106,8:32,11,8,19,,,,,
107,8:32,7,8,15,,,,,
108,8:33,12,5,17,,,,,
109,8:33,12,8,20,,,,,
110,8:33,12,4,16,,,,,
111,8:34,7,6,13,,,,,
112,8:34,7,8,15,,,,,
113,8:35,10,7,17,,,,,
114,8:35,10,7,18,,,,,
115,8:36,10,8,18,,,,,
116,8:36,9,5,14,,,,,
117,8:36,11,8,19,,,,,
118,8:37,10,6,16,,,,,
119,8:37,9,5,14,,,,,
120,8:37,10,8,18,,,,,
121,8:38,11,8,18,,,,,
122,8:38,11,4,15,,,,,
123,8:39,12,5,17,,,,,
124,8:39,11,6,18,,,,,
125,8:40,8,5,13,,,,,
126,8:40,13,5,18,,,,,
127,8:40,9,5,13,,,,,
128,8:41,10,6,16,,,,,
129,8:41,7,7,14,,,,,
130,8:41,9,8,16,,,,,
131,8:42,9,7,16,,,,,
132,8:42,9,4,13,,,,,
133,8:42,7,7,14,,,,,
134,8:43,13,7,20,,,,,
135,8:43,9,5,14,,,,,
136,8:43,13,7,19,,,,,
137,8:43,11,5,16,,,,,
138,8:43,10,6,15,,,,,
139,8:44,10,5,15,,,,,
140,8:44,9,8,17,,,,,
141,8:45,7,7,14,,,,,
142,8:45,8,7,14,,,,,
143,8:45,10,6,16,,,,,
144,8:46,12,5,17,,,,,
145,8:46,11,7,18,,,,,
146,8:47,8,6,14,,,,,
147,8:47,12,8,20,,,,,
148,8:48,7,6,13,,,,,
149,8:48,9,6,15,,,,,
150,8:48,12,6,18,,,,,
151,8:48,13,5,18,,,,,
152,8:48,11,5,16,,,,,
153,8:49,12,7,19,,,,,
154,8:49,11,6,16,,,,,
155,8:49,10,6,16,,,,,
156,8:49,10,5,15,,,,,
157,8:50,13,5,17,,,,,
158,8:51,8,7,15,,,,,
159,8:51,12,7,20,,,,,
160,8:51,8,5,12,,,,,
161,8:52,9,7,16,,,,,
162,8:52,7,8,15,,,,,
163,8:52,11,7,19,,,,,
164,8:52,10,4,14,,,,,
165,8:53,7,8,15,,,,,
166,8:53,11,8,19,,,,,
167,8:53,8,4,12,,,,,
168,8:54,9,6,15,,,,,
169,8:54,10,5,15,,,,,
170,8:55,12,6,19,,,,,
171,8:55,9,5,14,,,,,
172,8:55,9,6,15,,,,,
173,8:55,10,7,17,,,,,
174,8:56,11,5,15,,,,,
175,8:56,10,7,17,,,,,
176,8:56,8,7,15,,,,,
177,8:57,8,4,12,,,,,
178,8:57,12,8,19,,,,,
179,8:57,9,6,15,,,,,
180,8:58,10,7,16,,,,,
181,8:58,12,6,18,,,,,
182,8:58,13,5,17,,,,,
183,8:59,7,5,12,,,,,
184,8:59,10,6,16,,,,,
185,9:00,10,4,14,,,,,
186,9:00,8,6,14,,,,,
187,9:00,12,5,16,,,,,
188,9:00,10,6,16,,,,,
189,9:01,8,7,14,,,,,
190,9:01,12,4,16,,,,,
191,9:01,12,6,18,,,,,
192,9:01,10,5,15,,,,,
193,9:02,8,6,14,,,,,
194,9:02,11,5,15,,,,,
195,9:02,9,7,16,,,,,
196,9:03,9,6,15,,,,,
197,9:03,10,6,16,,,,,
198,9:03,9,7,16,,,,,
199,9:04,10,6,16,,,,,
200,9:04,9,7,16,,,,,
201,9:04,10,7,17,,,,,
202,9:05,11,6,18,,,,,
203,9:05,12,7,19,,,,,
204,9:06,11,8,18,,,,,
205,9:06,13,7,19,,,,,
206,9:07,8,5,12,,,,,
207,9:07,8,5,13,,,,,
208,9:07,7,6,13,,,,,
209,9:07,11,6,17,,,,,
210,9:07,13,5,18,,,,,
211,9:08,13,7,20,,,,,
212,9:08,8,7,16,,,,,
213,9:08,13,5,18,,,,,
214,9:09,9,7,16,,,,,
215,9:09,11,6,18,,,,,
216,9:09,12,7,20,,,,,
217,9:10,10,4,14,,,,,
218,9:10,13,5,18,,,,,
219,9:10,9,7,15,,,,,
220,9:11,7,5,13,,,,,
221,9:11,10,7,16,,,,,
222,9:11,9,6,14,,,,,
223,9:11,10,4,14,,,,,
224,9:12,10,7,17,,,,,
225,9:12,12,8,20,,,,,
226,9:12,7,7,15,,,,,
227,9:12,9,4,13,,,,,
228,9:13,9,7,16,,,,,
229,9:13,11,6,17,,,,,
230,9:13,10,5,15,,,,,
231,9:13,10,5,15,,,,,
232,9:13,10,5,14,,,,,
233,9:14,7,5,12,,,,,
234,9:14,9,7,16,,,,,
235,9:15,7,4,12,,,,,
236,9:15,8,7,16,,,,,
237,9:15,8,7,15,,,,,
238,9:15,11,4,16,,,,,
239,9:16,8,6,14,,,,,
240,9:16,10,6,16,,,,,
241,9:16,11,8,19,,,,,
242,9:17,8,7,15,,,,,
243,9:17,12,7,19,,,,,
244,9:17,7,6,13,,,,,
245,9:18,10,6,17,,,,,
246,9:18,8,6,14,,,,,
247,9:18,11,7,18,,,,,
248,9:19,11,6,17,,,,,
249,9:19,9,6,15,,,,,
250,9:19,10,4,14,,,,,
251,9:20,13,6,19,,,,,
252,9:20,12,7,19,,,,,
253,9:21,8,7,15,,,,,
254,9:21,11,4,16,,,,,
255,9:21,8,8,16,,,,,
256,9:22,8,6,14,,,,,
257,9:22,9,7,16,,,,,
258,9:23,7,6,13,,,,,
259,9:23,13,5,17,,,,,
260,9:23,11,5,16,,,,,
261,9:24,8,4,12,,,,,
262,9:24,11,6,18,,,,,
263,9:24,12,7,19,,,,,
264,9:24,11,8,18,,,,,
265,9:25,9,4,14,,,,,
266,9:25,8,5,13,,,,,
267,9:25,11,5,16,,,,,
268,9:26,10,7,17,,,,,
269,9:27,12,8,19,,,,,
270,9:27,7,7,15,,,,,
271,9:28,8,6,14,,,,,
272,9:28,13,5,18,,,,,
273,9:28,13,6,19,,,,,
274,9:28,10,6,16,,,,,
275,9:28,9,4,13,,,,,
276,9:29,12,6,17,,,,,
277,9:29,8,5,13,,,,,
278,9:30,8,8,15,,,,,
279,9:30,11,5,16,,,,,
280,9:31,13,5,18,,,,,
281,9:31,8,5,13,,,,,
282,9:31,13,5,18,,,,,
283,9:32,12,5,17,,,,,
284,9:32,11,5,16,,,,,
285,9:33,8,7,15,,,,,
286,9:33,13,7,20,,,,,
287,9:33,11,5,16,,,,,
288,9:34,10,6,16,,,,,
289,9:34,13,6,19,,,,,
290,9:34,9,7,16,,,,,
291,9:35,7,6,13,,,,,
292,9:35,12,4,16,,,,,
293,9:36,11,5,16,,,,,
