Number,Arrival time,X1,X2,X3,,,,,
1,8:00,8,25,33,,,X1,X2,X3
2,8:00,9,27,36,,MEAN,11,26,37
3,8:00,12,27,38,,,,,
4,8:00,14,28,41,,,,,
5,8:00,13,26,40,,,,,
6,8:01,9,25,34,,,,,
7,8:01,10,28,37,,,,,
8,8:01,11,27,38,,,,,
9,8:01,10,28,38,,,,,
10,8:02,13,28,41,,,,,
11,8:02,12,25,37,,,,,
12,8:02,10,24,34,,,,,
13,8:03,9,27,36,,,,,
14,8:03,13,26,38,,,,,
15,8:03,13,23,37,,,,,
16,8:04,10,26,36,,,,,
17,8:04,12,26,38,,,,,
18,8:04,9,26,34,,,,,
19,8:05,11,26,37,,,,,
20,8:05,11,25,37,,,,,
21,8:06,11,29,39,,,,,
22,8:06,9,28,37,,,,,
23,8:06,14,28,42,,,,,
24,8:07,14,27,41,,,,,
25,8:07,10,25,34,,,,,
26,8:07,12,25,37,,,,,
27,8:08,9,28,38,,,,,
28,8:10,10,26,36,,,,,
29,8:10,9,26,35,,,,,
30,8:10,13,28,42,,,,,
31,8:10,13,25,38,,,,,
32,8:10,11,25,36,,,,,
33,8:11,13,27,40,,,,,
34,8:11,10,26,35,,,,,
35,8:12,10,26,36,,,,,
36,8:12,13,24,37,,,,,
37,8:13,12,26,38,,,,,
38,8:13,12,28,40,,,,,
39,8:13,14,28,42,,,,,
40,8:13,8,28,36,,,,,
41,8:14,14,28,42,,,,,
42,8:14,12,25,37,,,,,
43,8:14,10,29,39,,,,,
44,8:14,9,27,36,,,,,
45,8:14,14,28,42,,,,,
46,8:14,9,24,33,,,,,
47,8:14,10,24,35,,,,,
48,8:14,12,26,38,,,,,
49,8:15,11,24,35,,,,,
50,8:15,12,25,37,,,,,
51,8:15,11,27,38,,,,,
52,8:15,10,26,36,,,,,
53,8:15,12,23,35,,,,,
54,8:16,9,24,33,,,,,
55,8:16,11,26,37,,,,,
56,8:16,10,24,33,,,,,
57,8:16,8,27,36,,,,,
58,8:16,10,24,34,,,,,
59,8:17,14,25,39,,,,,
60,8:17,8,25,33,,,,,
61,8:18,13,24,37,,,,,
62,8:18,11,29,39,,,,,
63,8:18,13,25,38,,,,,
64,8:18,12,29,40,,,,,
65,8:18,10,24,34,,,,,
66,8:19,10,23,33,,,,,
67,8:19,11,29,40,,,,,
68,8:20,12,25,37,,,,,
69,8:20,8,28,37,,,,,
70,8:20,9,27,36,,,,,
71,8:20,12,29,41,,,,,
72,8:20,13,26,39,,,,,
73,8:20,13,25,39,,,,,
74,8:21,11,26,36,,,,,
75,8:23,10,27,37,,,,,
76,8:23,11,26,37,,,,,
77,8:23,9,27,36,,,,,
78,8:23,9,23,32,,,,,
79,8:24,13,26,39,,,,,
80,8:25,10,26,35,,,,,
81,8:26,11,26,37,,,,,
82,8:27,13,25,38,,,,,
83,8:27,12,26,38,,,,,
84,8:28,11,26,37,,,,,
85,8:29,14,26,40,,,,,
86,8:30,9,24,33,,,,,
87,8:32,10,28,38,,,,,
88,8:33,12,29,41,,,,,
89,8:33,10,23,34,,,,,
90,8:33,11,28,39,,,,,
91,8:33,13,23,36,,,,,
92,8:34,10,26,36,,,,,
93,8:35,14,29,42,,,,,
94,8:36,9,25,34,,,,,
95,8:36,11,28,40,,,,,
96,8:37,13,25,39,,,,,
97,8:38,8,27,36,,,,,
98,8:39,10,26,35,,,,,
99,8:40,12,24,37,,,,,
100,8:40,11,23,34,,,,,
101,8:40,10,25,35,,,,,
102,8:40,14,24,37,,,,,
103,8:42,9,28,38,,,,,
104,8:42,10,27,38,,,,,
105,8:42,10,26,36,,,,,
106,8:43,8,29,37,,,,,
