Number,Arrival time,X1,X2,X3,,,,,
1,8:00,11,8,19,,,X1,X2,X3
2,8:00,8,10,18,,MEAN,8,10,18
3,8:00,8,10,18,,,,,
4,8:00,7,11,18,,,,,
5,8:01,7,10,17,,,,,
6,8:01,10,10,20,,,,,
7,8:01,8,8,16,,,,,
8,8:02,9,11,20,,,,,
9,8:02,10,7,17,,,,,
10,8:02,10,7,17,,,,,
11,8:03,10,10,19,,,,,
12,8:03,9,11,20,,,,,
13,8:03,7,9,15,,,,,
14,8:04,9,12,21,,,,,
15,8:04,6,8,15,,,,,
16,8:04,9,9,18,,,,,
17,8:05,6,8,15,,,,,
18,8:06,6,12,19,,,,,
19,8:06,10,11,22,,,,,
20,8:07,9,13,21,,,,,
21,8:07,9,7,16,,,,,
22,8:07,6,8,14,,,,,
23,8:07,8,13,21,,,,,
24,8:07,11,13,24,,,,,
25,8:07,7,13,20,,,,,
26,8:08,7,10,18,,,,,
27,8:08,7,7,14,,,,,
28,8:09,7,12,18,,,,,
29,8:09,11,10,20,,,,,
30,8:09,6,8,14,,,,,
31,8:10,9,10,19,,,,,
32,8:10,7,11,17,,,,,
33,8:10,9,11,20,,,,,
34,8:10,10,10,20,,,,,
35,8:10,7,11,18,,,,,
36,8:10,10,10,20,,,,,
37,8:11,11,10,20,,,,,
38,8:12,10,11,21,,,,,
39,8:12,11,12,23,,,,,
40,8:12,8,13,21,,,,,
41,8:12,6,8,13,,,,,
42,8:13,8,13,21,,,,,
43,8:13,10,10,19,,,,,
44,8:13,9,12,21,,,,,
45,8:14,9,9,18,,,,,
46,8:14,6,9,15,,,,,
47,8:14,9,12,21,,,,,
48,8:14,6,7,13,,,,,
49,8:14,11,12,23,,,,,
50,8:14,6,13,18,,,,,
51,8:15,9,11,21,,,,,
52,8:15,7,10,17,,,,,
53,8:15,6,10,16,,,,,
54,8:15,6,8,14,,,,,
55,8:15,8,11,19,,,,,
56,8:15,11,11,21,,,,,
57,8:16,10,13,23,,,,,
58,8:16,5,12,17,,,,,
59,8:16,11,10,21,,,,,
60,8:16,9,8,18,,,,,
61,8:17,10,13,22,,,,,
62,8:17,9,12,21,,,,,
63,8:17,10,13,23,,,,,
64,8:17,9,11,21,,,,,
65,8:17,7,13,20,,,,,
66,8:17,7,10,18,,,,,
67,8:18,9,9,19,,,,,
68,8:18,7,9,16,,,,,
69,8:18,8,13,21,,,,,
70,8:18,8,12,20,,,,,
71,8:19,5,9,14,,,,,
72,8:19,7,10,17,,,,,
73,8:19,7,8,15,,,,,
74,8:19,5,11,16,,,,,
75,8:19,11,7,18,,,,,
76,8:19,7,9,16,,,,,
77,8:20,8,12,20,,,,,
78,8:20,9,9,18,,,,,
79,8:20,7,8,15,,,,,
80,8:20,7,8,15,,,,,
81,8:21,10,9,19,,,,,
82,8:21,9,11,20,,,,,
83,8:21,7,10,17,,,,,
84,8:21,11,10,20,,,,,
85,8:21,10,9,19,,,,,
86,8:21,8,11,19,,,,,
87,8:22,6,8,15,,,,,
88,8:22,10,10,20,,,,,
89,8:22,11,9,20,,,,,
90,8:23,7,9,16,,,,,
91,8:23,9,8,17,,,,,
92,8:23,8,12,20,,,,,
93,8:23,6,8,14,,,,,
94,8:23,9,9,18,,,,,
95,8:23,6,12,18,,,,,
96,8:24,10,11,21,,,,,
97,8:24,8,9,17,,,,,
98,8:24,8,9,17,,,,,
99,8:24,8,12,20,,,,,
100,8:25,6,8,14,,,,,
101,8:25,9,11,20,,,,,
102,8:25,10,12,22,,,,,
103,8:25,7,9,16,,,,,
104,8:26,6,7,14,,,,,
105,8:26,7,10,17,,,,,
106,8:26,10,12,22,,,,,
107,8:26,9,8,17,,,,,
108,8:26,10,9,19,,,,,
109,8:26,9,11,19,,,,,
110,8:26,7,13,20,,,,,
111,8:27,10,11,21,,,,,
112,8:27,8,10,18,,,,,
113,8:27,7,9,16,,,,,
114,8:28,11,13,24,,,,,
115,8:28,9,13,22,,,,,
116,8:28,6,12,18,,,,,
117,8:28,8,11,18,,,,,
118,8:28,10,11,21,,,,,
119,8:28,11,9,20,,,,,
120,8:29,9,8,17,,,,,
121,8:29,11,9,19,,,,,
122,8:29,5,10,15,,,,,
123,8:29,8,7,15,,,,,
124,8:29,6,10,16,,,,,
125,8:31,10,11,21,,,,,
126,8:31,7,8,15,,,,,
127,8:32,6,9,16,,,,,
128,8:32,9,12,21,,,,,
129,8:32,8,9,17,,,,,
130,8:32,10,13,23,,,,,
131,8:32,5,11,16,,,,,
132,8:33,9,11,20,,,,,
133,8:33,8,12,19,,,,,
134,8:33,9,10,20,,,,,
135,8:34,6,12,18,,,,,
136,8:34,6,12,18,,,,,
137,8:34,9,10,19,,,,,
138,8:34,9,10,19,,,,,
139,8:34,10,8,18,,,,,
140,8:35,11,9,20,,,,,
141,8:35,8,13,21,,,,,
142,8:35,9,8,17,,,,,
143,8:35,10,9,19,,,,,
144,8:35,5,11,16,,,,,
145,8:36,8,11,19,,,,,
146,8:36,11,9,20,,,,,
147,8:36,5,10,16,,,,,
148,8:36,7,9,16,,,,,
149,8:36,11,13,23,,,,,
150,8:37,10,10,20,,,,,
151,8:37,8,9,18,,,,,
152,8:37,6,10,17,,,,,
153,8:37,9,13,22,,,,,
154,8:37,9,9,19,,,,,
155,8:37,9,13,21,,,,,
156,8:38,7,9,17,,,,,
157,8:38,9,13,21,,,,,
158,8:38,7,11,18,,,,,
159,8:38,5,8,14,,,,,
160,8:38,9,11,21,,,,,
