Number,Arrival time,X1,X2,X3,,,,,
1,8:00,6,23,28,,,X1,X2,X3
2,8:00,4,19,23,,MEAN,5,20,25
3,8:00,5,19,23,,,,,
4,8:00,3,19,22,,,,,
5,8:00,5,22,27,,,,,
6,8:00,6,18,24,,,,,
7,8:01,5,20,26,,,,,
8,8:01,4,19,23,,,,,
9,8:01,4,18,22,,,,,
10,8:01,6,19,25,,,,,
11,8:01,5,18,22,,,,,
12,8:02,7,23,30,,,,,
13,8:02,5,20,25,,,,,
14,8:02,3,20,23,,,,,
15,8:02,4,21,24,,,,,
16,8:02,3,18,21,,,,,
17,8:02,5,17,22,,,,,
18,8:03,5,23,27,,,,,
19,8:03,6,19,25,,,,,
20,8:03,4,19,22,,,,,
21,8:03,5,20,25,,,,,
22,8:04,4,18,22,,,,,
23,8:04,4,19,23,,,,,
24,8:04,5,17,22,,,,,
25,8:06,7,17,24,,,,,
26,8:06,3,23,26,,,,,
27,8:06,4,18,22,,,,,
28,8:06,5,22,26,,,,,
29,8:07,6,20,26,,,,,
30,8:07,3,18,22,,,,,
31,8:07,6,21,26,,,,,
32,8:07,6,21,27,,,,,
33,8:07,5,21,26,,,,,
34,8:08,3,23,26,,,,,
35,8:08,4,22,27,,,,,
36,8:08,4,18,22,,,,,
37,8:08,7,21,28,,,,,
38,8:08,4,18,22,,,,,
39,8:09,4,21,25,,,,,
40,8:09,5,18,24,,,,,
41,8:09,5,20,25,,,,,
42,8:09,7,22,28,,,,,
43,8:09,4,20,23,,,,,
44,8:10,3,18,22,,,,,
45,8:10,6,21,27,,,,,
46,8:11,7,19,25,,,,,
47,8:11,4,17,22,,,,,
48,8:11,6,21,27,,,,,
49,8:11,7,19,26,,,,,
50,8:11,5,20,25,,,,,
51,8:11,3,18,21,,,,,
52,8:12,3,21,24,,,,,
53,8:12,5,18,23,,,,,
54,8:12,5,19,24,,,,,
55,8:12,4,21,26,,,,,
56,8:13,4,17,21,,,,,
57,8:13,4,19,23,,,,,
58,8:13,7,22,29,,,,,
59,8:13,4,20,24,,,,,
60,8:13,5,22,27,,,,,
61,8:13,5,22,27,,,,,
62,8:14,4,21,26,,,,,
63,8:15,4,21,26,,,,,
64,8:15,4,18,21,,,,,
65,8:15,4,17,21,,,,,
66,8:15,5,20,25,,,,,
67,8:15,3,17,20,,,,,
68,8:15,5,21,26,,,,,
69,8:16,5,23,28,,,,,
70,8:16,7,17,24,,,,,
71,8:16,5,18,23,,,,,
72,8:16,6,22,28,,,,,
73,8:17,6,22,27,,,,,
74,8:17,5,22,27,,,,,
75,8:17,5,23,28,,,,,
76,8:17,4,19,23,,,,,
77,8:17,7,21,27,,,,,
78,8:17,6,17,23,,,,,
79,8:18,6,19,25,,,,,
80,8:18,6,20,26,,,,,
81,8:19,3,18,21,,,,,
82,8:19,4,17,22,,,,,
83,8:19,4,20,23,,,,,
84,8:19,3,23,26,,,,,
85,8:19,4,17,21,,,,,
86,8:19,6,20,25,,,,,
87,8:20,4,20,24,,,,,
88,8:20,5,18,23,,,,,
89,8:20,6,21,27,,,,,
90,8:20,4,20,24,,,,,
91,8:20,7,22,29,,,,,
92,8:21,4,18,22,,,,,
93,8:21,4,18,22,,,,,
94,8:21,5,21,26,,,,,
95,8:21,6,17,24,,,,,
96,8:22,7,22,29,,,,,
97,8:22,6,21,28,,,,,
98,8:22,5,18,23,,,,,
99,8:23,5,20,26,,,,,
100,8:23,4,18,21,,,,,
101,8:23,4,20,24,,,,,
102,8:23,5,18,23,,,,,
103,8:23,7,17,24,,,,,
104,8:24,6,20,26,,,,,
105,8:24,7,22,28,,,,,
106,8:24,6,20,26,,,,,
107,8:24,6,22,28,,,,,
108,8:25,7,19,26,,,,,
109,8:25,5,20,26,,,,,
110,8:25,4,22,26,,,,,
111,8:25,5,20,25,,,,,
112,8:25,6,18,25,,,,,
113,8:25,5,22,27,,,,,
114,8:25,6,21,26,,,,,
115,8:26,6,21,27,,,,,
116,8:26,4,22,26,,,,,
117,8:26,5,17,22,,,,,
118,8:27,6,21,26,,,,,
119,8:27,4,19,23,,,,,
120,8:27,4,20,24,,,,,
121,8:27,3,20,23,,,,,
122,8:27,7,22,29,,,,,
123,8:27,5,19,24,,,,,
124,8:28,3,21,24,,,,,
125,8:28,5,20,25,,,,,
126,8:30,6,23,28,,,,,
127,8:31,7,17,24,,,,,
128,8:31,4,19,23,,,,,
129,8:31,4,20,24,,,,,
130,8:31,7,19,25,,,,,
131,8:32,5,20,25,,,,,
132,8:32,5,21,27,,,,,
133,8:32,4,19,23,,,,,
134,8:32,6,22,29,,,,,
135,8:32,4,23,26,,,,,
136,8:33,6,22,27,,,,,
137,8:33,3,20,24,,,,,
138,8:33,4,19,23,,,,,
139,8:33,5,18,23,,,,,
140,8:34,4,22,26,,,,,
141,8:34,5,17,22,,,,,
142,8:34,6,20,25,,,,,
143,8:35,5,20,25,,,,,
144,8:35,7,19,26,,,,,
145,8:35,7,19,26,,,,,
146,8:35,4,22,26,,,,,
