Number,Arrival time,X1,X2,X3,,,,,
1,8:00,19,13,32,,,,,
2,8:00,16,15,32,,,X1,X2,X3
3,8:00,17,14,31,,MEAN,18,14,32
4,8:00,19,17,36,,,,,
5,8:00,18,15,33,,,,,
6,8:00,17,14,31,,,,,
7,8:01,16,16,32,,,,,
8,8:01,19,16,34,,,,,
9,8:01,17,12,29,,,,,
10,8:01,20,15,35,,,,,
11,8:01,17,15,31,,,,,
12,8:02,20,15,35,,,,,
13,8:02,20,16,37,,,,,
14,8:02,16,15,31,,,,,
15,8:02,18,15,32,,,,,
16,8:02,21,15,36,,,,,
17,8:03,21,14,35,,,,,
18,8:03,19,13,31,,,,,
19,8:03,17,15,32,,,,,
20,8:03,17,14,30,,,,,
21,8:04,17,17,34,,,,,
22,8:04,19,11,31,,,,,
23,8:04,16,12,28,,,,,
24,8:04,16,13,29,,,,,
25,8:05,20,17,37,,,,,
26,8:05,17,16,33,,,,,
27,8:06,20,16,37,,,,,
28,8:06,17,15,32,,,,,
29,8:06,17,15,32,,,,,
30,8:07,18,14,31,,,,,
31,8:07,17,17,33,,,,,
32,8:07,17,16,33,,,,,
33,8:08,20,14,34,,,,,
34,8:10,21,13,34,,,,,
35,8:10,18,16,34,,,,,
36,8:10,20,15,35,,,,,
37,8:10,18,13,31,,,,,
38,8:10,15,12,28,,,,,
39,8:11,19,12,32,,,,,
40,8:11,20,13,33,,,,,
41,8:12,17,13,31,,,,,
42,8:12,16,13,29,,,,,
43,8:13,18,14,32,,,,,
44,8:13,17,13,31,,,,,
45,8:13,16,14,30,,,,,
46,8:13,18,16,34,,,,,
47,8:14,16,17,33,,,,,
48,8:14,17,13,30,,,,,
49,8:14,19,13,33,,,,,
50,8:14,19,14,33,,,,,
51,8:14,18,16,34,,,,,
52,8:14,19,11,30,,,,,
53,8:14,17,12,29,,,,,
54,8:14,16,14,30,,,,,
55,8:15,20,13,33,,,,,
56,8:15,15,16,31,,,,,
57,8:15,20,15,35,,,,,
58,8:15,19,15,34,,,,,
59,8:15,19,11,31,,,,,
60,8:16,20,13,33,,,,,
61,8:16,16,11,27,,,,,
62,8:16,16,15,31,,,,,
63,8:16,19,13,32,,,,,
64,8:16,20,15,36,,,,,
65,8:17,18,16,34,,,,,
66,8:17,17,14,31,,,,,
67,8:18,20,17,36,,,,,
68,8:18,21,12,33,,,,,
69,8:18,16,12,28,,,,,
70,8:18,17,17,34,,,,,
71,8:19,17,12,28,,,,,
72,8:19,20,14,34,,,,,
73,8:20,21,15,36,,,,,
74,8:20,17,14,31,,,,,
75,8:20,15,16,31,,,,,
76,8:20,18,17,35,,,,,
77,8:20,19,17,35,,,,,
78,8:21,20,14,34,,,,,
79,8:23,17,16,34,,,,,
80,8:23,18,16,34,,,,,
81,8:23,16,12,28,,,,,
82,8:23,18,17,34,,,,,
83,8:24,17,13,30,,,,,
84,8:25,16,12,28,,,,,
85,8:26,17,13,29,,,,,
86,8:27,20,17,37,,,,,
87,8:27,18,14,32,,,,,
88,8:28,19,12,31,,,,,
89,8:29,21,11,32,,,,,
90,8:30,16,15,32,,,,,
91,8:32,18,14,32,,,,,
92,8:33,20,13,33,,,,,
93,8:33,18,14,32,,,,,
94,8:33,15,12,27,,,,,
95,8:33,17,14,31,,,,,
96,8:34,15,12,27,,,,,
97,8:35,16,11,28,,,,,
98,8:36,17,16,33,,,,,
99,8:36,19,17,35,,,,,
100,8:37,16,17,33,,,,,
101,8:38,16,15,31,,,,,
102,8:39,16,13,29,,,,,
103,8:40,15,12,27,,,,,
104,8:40,16,16,31,,,,,
105,8:40,18,11,29,,,,,
106,8:42,20,15,35,,,,,
107,8:42,18,14,32,,,,,
108,8:42,17,12,29,,,,,
109,8:43,16,17,33,,,,,
110,8:44,20,12,32,,,,,
111,8:45,18,13,31,,,,,
112,8:45,18,15,34,,,,,
113,8:45,21,11,32,,,,,
114,8:45,15,16,32,,,,,
115,8:45,17,16,33,,,,,
116,8:46,18,17,35,,,,,
117,8:46,17,12,29,,,,,
118,8:46,15,11,26,,,,,
119,8:47,18,11,29,,,,,
120,8:49,18,14,32,,,,,
121,8:50,16,17,33,,,,,
122,8:50,19,16,35,,,,,
123,8:52,17,16,33,,,,,
124,8:52,15,12,27,,,,,
125,8:53,16,12,28,,,,,
126,8:53,17,17,33,,,,,
127,8:53,19,12,32,,,,,
128,8:54,19,16,34,,,,,
129,8:55,16,17,33,,,,,
130,8:56,20,16,36,,,,,
131,8:56,20,12,32,,,,,
132,8:57,21,15,36,,,,,
133,8:58,20,12,32,,,,,
134,8:58,17,12,29,,,,,
135,8:58,17,14,31,,,,,
136,8:58,16,11,27,,,,,
137,8:59,16,11,27,,,,,
138,8:59,20,16,36,,,,,
139,9:00,16,12,28,,,,,
140,9:00,19,15,34,,,,,
141,9:00,17,16,34,,,,,
