Number,Arrival time,X1,X2,X3,,,,,
1,8:00,13,6,20,,,X1,X2,X3
2,8:00,12,12,24,,MEAN,14,9,23
3,8:00,15,10,25,,,,,
4,8:00,16,11,27,,,,,
5,8:00,16,7,24,,,,,
6,8:00,17,9,26,,,,,
7,8:00,11,9,20,,,,,
8,8:01,13,10,23,,,,,
9,8:01,16,12,28,,,,,
10,8:01,12,9,21,,,,,
11,8:01,12,8,20,,,,,
12,8:01,11,11,23,,,,,
13,8:02,11,9,20,,,,,
14,8:02,12,7,19,,,,,
15,8:03,12,7,19,,,,,
16,8:03,11,10,21,,,,,
17,8:03,13,12,24,,,,,
18,8:04,13,9,22,,,,,
19,8:04,14,9,23,,,,,
20,8:04,13,10,23,,,,,
21,8:05,13,8,21,,,,,
22,8:05,13,10,23,,,,,
23,8:06,16,10,27,,,,,
24,8:06,14,6,20,,,,,
25,8:07,14,7,21,,,,,
26,8:07,13,10,23,,,,,
27,8:07,17,6,23,,,,,
28,8:07,16,9,25,,,,,
29,8:08,17,9,26,,,,,
30,8:08,13,11,24,,,,,
31,8:08,17,9,26,,,,,
32,8:08,11,7,19,,,,,
33,8:09,15,7,23,,,,,
34,8:09,16,10,26,,,,,
35,8:09,17,7,24,,,,,
36,8:10,14,6,20,,,,,
37,8:10,13,12,25,,,,,
38,8:11,16,11,26,,,,,
39,8:11,13,7,20,,,,,
40,8:11,16,12,28,,,,,
41,8:11,11,6,18,,,,,
42,8:12,12,12,24,,,,,
43,8:12,11,8,19,,,,,
44,8:12,13,7,20,,,,,
45,8:13,14,7,21,,,,,
46,8:13,14,9,23,,,,,
47,8:13,13,10,23,,,,,
48,8:13,17,11,27,,,,,
49,8:13,11,10,21,,,,,
50,8:14,12,6,19,,,,,
51,8:15,11,11,22,,,,,
52,8:15,17,7,24,,,,,
53,8:16,12,6,18,,,,,
54,8:16,13,9,21,,,,,
55,8:16,16,9,25,,,,,
56,8:16,15,7,22,,,,,
57,8:17,16,7,23,,,,,
58,8:17,15,12,27,,,,,
59,8:17,12,8,20,,,,,
60,8:18,12,8,20,,,,,
61,8:18,16,9,24,,,,,
62,8:18,15,10,25,,,,,
63,8:19,12,10,22,,,,,
64,8:19,13,12,25,,,,,
65,8:19,14,8,22,,,,,
66,8:20,15,7,22,,,,,
67,8:20,14,10,25,,,,,
68,8:21,12,7,19,,,,,
69,8:21,17,9,26,,,,,
70,8:22,15,7,22,,,,,
71,8:22,14,12,26,,,,,
72,8:23,16,10,25,,,,,
73,8:23,16,11,27,,,,,
74,8:23,13,8,21,,,,,
75,8:24,12,9,21,,,,,
76,8:24,16,8,25,,,,,
77,8:24,12,8,20,,,,,
78,8:24,11,9,20,,,,,
79,8:25,16,11,26,,,,,
80,8:25,15,9,24,,,,,
81,8:25,17,11,28,,,,,
82,8:25,17,11,28,,,,,
83,8:26,16,11,27,,,,,
84,8:27,14,7,21,,,,,
85,8:27,14,10,24,,,,,
86,8:28,15,8,23,,,,,
87,8:28,14,7,21,,,,,
88,8:28,12,10,22,,,,,
89,8:28,11,9,20,,,,,
90,8:29,16,10,26,,,,,
91,8:29,15,12,27,,,,,
92,8:30,15,12,27,,,,,
93,8:30,15,8,23,,,,,
94,8:30,12,10,22,,,,,
95,8:31,16,10,26,,,,,
96,8:31,13,8,21,,,,,
97,8:31,12,9,21,,,,,
98,8:32,12,7,19,,,,,
99,8:32,13,11,24,,,,,
100,8:32,13,7,20,,,,,
101,8:33,13,7,19,,,,,
102,8:33,16,8,23,,,,,
103,8:33,15,10,25,,,,,
104,8:34,13,7,20,,,,,
105,8:34,16,10,27,,,,,
106,8:35,11,11,22,,,,,
107,8:35,15,9,25,,,,,
108,8:36,14,7,21,,,,,
109,8:36,14,9,23,,,,,
110,8:36,13,11,23,,,,,
111,8:37,13,6,19,,,,,
112,8:37,16,10,26,,,,,
113,8:37,16,7,23,,,,,
114,8:38,15,10,25,,,,,
115,8:38,16,6,22,,,,,
116,8:39,17,11,28,,,,,
117,8:39,15,7,22,,,,,
118,8:40,15,9,24,,,,,
119,8:40,17,11,27,,,,,
120,8:40,13,10,24,,,,,
121,8:41,16,9,25,,,,,
122,8:41,14,10,25,,,,,
123,8:41,16,8,24,,,,,
124,8:42,14,10,24,,,,,
125,8:42,12,8,20,,,,,
126,8:42,16,9,25,,,,,
127,8:43,13,7,19,,,,,
128,8:43,15,8,24,,,,,
129,8:43,15,6,21,,,,,
130,8:43,13,10,23,,,,,
131,8:43,13,7,20,,,,,
132,8:44,12,11,22,,,,,
133,8:44,17,10,27,,,,,
134,8:45,13,9,21,,,,,
135,8:45,14,12,26,,,,,
136,8:45,13,10,23,,,,,
137,8:46,17,7,24,,,,,
138,8:46,16,12,28,,,,,
139,8:47,16,12,28,,,,,
140,8:47,16,11,27,,,,,
141,8:48,14,11,26,,,,,
142,8:48,15,7,22,,,,,
143,8:48,13,10,24,,,,,
144,8:48,12,9,21,,,,,
145,8:48,16,11,27,,,,,
146,8:49,13,6,20,,,,,
147,8:49,12,10,21,,,,,
148,8:49,16,9,25,,,,,
149,8:49,16,8,24,,,,,
150,8:50,15,9,24,,,,,
151,8:51,15,10,25,,,,,
152,8:51,13,12,24,,,,,
153,8:51,16,11,26,,,,,
154,8:52,15,9,24,,,,,
155,8:52,16,10,26,,,,,
156,8:52,11,10,21,,,,,
157,8:52,15,9,24,,,,,
158,8:53,17,10,26,,,,,
159,8:53,11,8,19,,,,,
160,8:53,14,8,22,,,,,
161,8:54,16,10,26,,,,,
162,8:54,17,9,26,,,,,
163,8:55,15,7,21,,,,,
164,8:55,14,10,25,,,,,
165,8:55,17,10,27,,,,,
166,8:55,14,7,21,,,,,
167,8:56,13,10,23,,,,,
168,8:56,16,7,23,,,,,
169,8:56,14,11,25,,,,,
170,8:57,16,6,22,,,,,
171,8:57,15,8,23,,,,,
172,8:57,17,8,25,,,,,
173,8:58,14,8,22,,,,,
174,8:58,12,12,24,,,,,
