Number,Arrival time,X1,X2,X3,,,,,
1,8:00,27,9,36,,,X1,X2,X3
2,8:00,27,11,38,,MEAN,28,9,37
3,8:00,30,8,38,,,,,
4,8:00,29,9,38,,,,,
5,8:00,28,8,35,,,,,
6,8:01,28,7,35,,,,,
7,8:01,28,9,37,,,,,
8,8:01,29,9,38,,,,,
9,8:01,25,8,33,,,,,
10,8:01,30,9,39,,,,,
11,8:02,31,11,42,,,,,
12,8:02,27,10,37,,,,,
13,8:03,27,8,35,,,,,
14,8:03,28,11,39,,,,,
15,8:03,30,8,38,,,,,
16,8:04,25,8,33,,,,,
17,8:04,26,8,34,,,,,
18,8:04,25,11,36,,,,,
19,8:04,25,9,34,,,,,
20,8:05,26,9,35,,,,,
21,8:05,28,10,37,,,,,
22,8:05,25,10,35,,,,,
23,8:05,26,7,33,,,,,
24,8:05,29,10,38,,,,,
25,8:06,30,8,38,,,,,
26,8:06,25,7,33,,,,,
27,8:07,30,8,38,,,,,
28,8:07,25,9,34,,,,,
29,8:07,29,8,38,,,,,
30,8:08,30,8,39,,,,,
31,8:08,29,11,40,,,,,
32,8:08,27,9,36,,,,,
33,8:09,27,9,36,,,,,
34,8:09,28,10,38,,,,,
35,8:09,28,10,38,,,,,
36,8:10,27,8,36,,,,,
37,8:10,26,7,33,,,,,
38,8:11,26,10,36,,,,,
39,8:11,30,8,38,,,,,
40,8:11,30,10,41,,,,,
41,8:11,25,9,35,,,,,
42,8:12,27,8,35,,,,,
43,8:12,30,11,40,,,,,
44,8:12,26,7,34,,,,,
45,8:12,27,7,34,,,,,
46,8:13,31,7,38,,,,,
47,8:13,29,9,38,,,,,
48,8:13,28,9,36,,,,,
49,8:13,28,11,39,,,,,
50,8:14,27,10,37,,,,,
51,8:14,26,10,36,,,,,
52,8:14,28,7,35,,,,,
53,8:14,26,9,34,,,,,
54,8:15,31,9,40,,,,,
55,8:15,25,9,35,,,,,
56,8:15,25,9,34,,,,,
57,8:16,27,10,37,,,,,
58,8:16,30,9,39,,,,,
59,8:16,26,10,36,,,,,
60,8:16,26,8,34,,,,,
61,8:17,28,10,39,,,,,
62,8:17,27,10,38,,,,,
63,8:17,30,8,38,,,,,
64,8:17,29,8,37,,,,,
65,8:17,31,9,40,,,,,
66,8:17,25,9,34,,,,,
67,8:18,29,9,38,,,,,
68,8:18,30,9,38,,,,,
69,8:18,30,9,39,,,,,
70,8:19,25,7,33,,,,,
71,8:19,27,7,34,,,,,
72,8:19,27,9,36,,,,,
73,8:20,29,9,39,,,,,
74,8:20,27,8,35,,,,,
75,8:20,30,11,41,,,,,
76,8:20,25,10,35,,,,,
77,8:21,26,8,34,,,,,
78,8:21,27,8,34,,,,,
79,8:21,29,8,37,,,,,
80,8:21,26,8,34,,,,,
81,8:22,29,9,38,,,,,
82,8:22,26,11,37,,,,,
83,8:22,28,9,37,,,,,
84,8:22,26,10,36,,,,,
85,8:22,28,9,37,,,,,
86,8:22,26,11,37,,,,,
87,8:23,31,9,40,,,,,
88,8:23,27,11,38,,,,,
89,8:23,26,9,35,,,,,
90,8:24,27,11,38,,,,,
91,8:24,31,7,38,,,,,
92,8:24,27,7,34,,,,,
93,8:25,28,9,37,,,,,
94,8:25,29,8,37,,,,,
