Number,Arrival time,X1,X2,X3,,,,,
1,8:00,26,16,42,,,X1,X2,X3
2,8:00,21,19,40,,MEAN,23,18,41
3,8:00,20,19,39,,,,,
4,8:00,26,18,44,,,,,
5,8:01,24,19,43,,,,,
6,8:01,25,19,44,,,,,
7,8:01,23,16,39,,,,,
8,8:01,22,20,41,,,,,
9,8:02,21,19,40,,,,,
10,8:02,25,19,44,,,,,
11,8:03,20,17,37,,,,,
12,8:03,25,17,42,,,,,
13,8:04,20,18,38,,,,,
14,8:04,24,16,40,,,,,
15,8:04,19,17,36,,,,,
16,8:05,26,18,44,,,,,
17,8:05,24,16,40,,,,,
18,8:05,22,18,40,,,,,
19,8:05,24,19,43,,,,,
20,8:05,19,16,36,,,,,
21,8:06,27,19,46,,,,,
22,8:06,25,19,43,,,,,
23,8:07,25,19,44,,,,,
24,8:07,24,18,42,,,,,
25,8:07,23,19,42,,,,,
26,8:08,24,18,42,,,,,
27,8:08,23,18,41,,,,,
28,8:09,21,19,40,,,,,
29,8:09,19,17,37,,,,,
30,8:09,27,19,46,,,,,
31,8:10,21,16,37,,,,,
32,8:10,20,19,39,,,,,
33,8:11,25,19,44,,,,,
34,8:11,23,20,43,,,,,
35,8:11,20,17,37,,,,,
36,8:11,22,18,40,,,,,
37,8:12,21,18,38,,,,,
38,8:12,22,19,40,,,,,
39,8:12,19,18,38,,,,,
40,8:13,23,18,41,,,,,
41,8:13,27,16,43,,,,,
42,8:13,19,16,35,,,,,
43,8:14,20,18,38,,,,,
44,8:14,22,18,39,,,,,
45,8:14,26,19,45,,,,,
46,8:14,22,18,40,,,,,
47,8:15,26,17,43,,,,,
48,8:15,22,17,39,,,,,
49,8:15,21,17,37,,,,,
50,8:16,22,17,39,,,,,
51,8:16,27,16,43,,,,,
52,8:16,21,19,40,,,,,
53,8:17,24,20,44,,,,,
54,8:17,24,18,42,,,,,
55,8:17,20,20,40,,,,,
56,8:17,20,18,38,,,,,
57,8:17,21,18,38,,,,,
58,8:17,21,18,39,,,,,
59,8:18,24,17,41,,,,,
60,8:18,22,19,41,,,,,
61,8:19,25,19,45,,,,,
62,8:19,21,17,39,,,,,
63,8:19,20,18,38,,,,,
64,8:20,22,18,40,,,,,
65,8:20,20,17,37,,,,,
66,8:20,20,20,40,,,,,
67,8:21,20,17,37,,,,,
68,8:21,27,18,45,,,,,
69,8:21,21,19,40,,,,,
70,8:21,24,20,44,,,,,
71,8:22,27,20,47,,,,,
72,8:22,24,20,44,,,,,
73,8:22,26,19,45,,,,,
74,8:22,22,18,40,,,,,
75,8:22,20,17,37,,,,,
76,8:23,26,20,46,,,,,
77,8:23,24,19,43,,,,,
78,8:23,20,16,37,,,,,
79,8:24,19,20,39,,,,,
80,8:24,24,16,40,,,,,
81,8:24,21,17,38,,,,,
82,8:25,24,20,43,,,,,
83,8:25,21,17,38,,,,,
84,8:25,26,18,44,,,,,
85,8:25,22,18,40,,,,,
86,8:26,22,19,41,,,,,
87,8:26,21,19,40,,,,,
88,8:26,23,18,41,,,,,
89,8:27,24,19,43,,,,,
90,8:27,22,16,38,,,,,
91,8:27,27,17,44,,,,,
92,8:28,25,19,44,,,,,
93,8:28,25,19,43,,,,,
94,8:28,19,19,38,,,,,
95,8:29,24,18,43,,,,,
96,8:29,23,17,40,,,,,
97,8:29,20,18,38,,,,,
98,8:29,23,16,39,,,,,
99,8:29,19,17,36,,,,,
100,8:30,24,19,43,,,,,
101,8:30,21,18,39,,,,,
102,8:30,20,17,37,,,,,
103,8:31,19,18,37,,,,,
104,8:31,24,16,40,,,,,
105,8:32,23,19,42,,,,,
106,8:32,23,20,43,,,,,
107,8:33,19,17,36,,,,,
108,8:33,21,19,39,,,,,
109,8:33,22,18,39,,,,,
110,8:33,21,20,41,,,,,
111,8:33,22,20,42,,,,,
112,8:34,26,17,43,,,,,
113,8:34,25,19,44,,,,,
114,8:34,23,16,39,,,,,
115,8:35,26,17,43,,,,,
116,8:35,26,17,42,,,,,
117,8:35,25,19,44,,,,,
118,8:35,23,19,42,,,,,
119,8:36,22,16,39,,,,,
120,8:36,20,20,40,,,,,
121,8:37,24,19,43,,,,,
122,8:37,20,16,36,,,,,
123,8:38,22,16,38,,,,,
124,8:39,23,19,42,,,,,
125,8:40,21,19,40,,,,,
126,8:40,21,19,40,,,,,
127,8:40,26,17,43,,,,,
128,8:41,24,17,41,,,,,
129,8:41,23,18,40,,,,,
130,8:41,20,17,37,,,,,
131,8:41,21,16,38,,,,,
132,8:41,19,20,39,,,,,
133,8:42,25,17,42,,,,,
134,8:42,23,16,39,,,,,
135,8:43,20,17,37,,,,,
136,8:43,19,18,37,,,,,
137,8:44,24,19,43,,,,,
138,8:44,19,18,37,,,,,
139,8:44,20,19,40,,,,,
140,8:45,20,19,39,,,,,
141,8:45,25,17,42,,,,,
142,8:45,23,18,41,,,,,
143,8:45,20,17,37,,,,,
144,8:46,20,17,37,,,,,
