Number,Arrival time,X1,X2,X3,,,,,
1,8:00,11,9,20,,,,,
2,8:00,9,8,17,,,X1,X2,X3
3,8:00,11,7,18,,MEAN,9,8,17
4,8:00,7,6,14,,,,,
5,8:00,8,8,16,,,,,
6,8:00,6,9,16,,,,,
7,8:00,8,8,16,,,,,
8,8:00,7,10,17,,,,,
9,8:01,10,9,19,,,,,
10,8:01,11,10,21,,,,,
11,8:01,8,8,15,,,,,
12,8:01,8,8,17,,,,,
13,8:01,10,8,18,,,,,
14,8:01,8,9,16,,,,,
15,8:02,12,9,21,,,,,
16,8:02,9,8,16,,,,,
17,8:02,11,9,21,,,,,
18,8:02,9,8,17,,,,,
19,8:02,9,6,15,,,,,
20,8:02,7,8,14,,,,,
21,8:02,6,6,12,,,,,
22,8:03,10,6,16,,,,,
23,8:03,9,9,18,,,,,
24,8:03,11,10,21,,,,,
25,8:03,9,9,18,,,,,
26,8:03,6,9,15,,,,,
27,8:04,12,9,21,,,,,
28,8:04,11,6,17,,,,,
29,8:04,7,9,17,,,,,
30,8:05,7,7,14,,,,,
31,8:05,11,7,18,,,,,
32,8:06,9,6,16,,,,,
33,8:06,7,10,17,,,,,
34,8:06,9,7,17,,,,,
35,8:06,9,10,19,,,,,
36,8:07,6,6,13,,,,,
37,8:07,12,6,18,,,,,
38,8:07,7,6,13,,,,,
39,8:07,10,9,19,,,,,
40,8:07,11,6,17,,,,,
41,8:07,7,8,15,,,,,
42,8:08,7,7,14,,,,,
43,8:08,12,7,19,,,,,
44,8:08,9,8,17,,,,,
45,8:08,7,8,15,,,,,
46,8:08,7,7,14,,,,,
47,8:09,9,9,18,,,,,
48,8:09,7,9,16,,,,,
49,8:09,8,7,15,,,,,
50,8:09,7,9,17,,,,,
51,8:09,9,7,16,,,,,
52,8:09,10,9,19,,,,,
53,8:10,11,9,21,,,,,
54,8:10,8,10,18,,,,,
55,8:11,11,6,17,,,,,
56,8:11,7,8,15,,,,,
57,8:11,9,9,17,,,,,
58,8:11,7,8,15,,,,,
59,8:11,11,9,20,,,,,
60,8:11,8,7,15,,,,,
61,8:11,8,7,15,,,,,
62,8:12,10,7,17,,,,,
63,8:12,12,8,19,,,,,
64,8:12,8,7,15,,,,,
65,8:12,6,9,15,,,,,
66,8:13,7,9,16,,,,,
67,8:13,10,9,19,,,,,
68,8:13,11,8,19,,,,,
69,8:13,11,9,20,,,,,
70,8:13,10,7,17,,,,,
71,8:13,7,7,13,,,,,
72,8:13,12,8,20,,,,,
73,8:14,6,10,16,,,,,
74,8:14,11,8,19,,,,,
75,8:15,10,8,18,,,,,
76,8:15,8,9,17,,,,,
77,8:15,6,6,13,,,,,
78,8:15,7,8,16,,,,,
79,8:15,8,7,15,,,,,
80,8:15,7,8,15,,,,,
81,8:15,10,6,17,,,,,
82,8:16,9,6,15,,,,,
83,8:16,7,9,16,,,,,
84,8:16,7,7,15,,,,,
85,8:16,9,8,18,,,,,
86,8:17,10,9,18,,,,,
87,8:17,11,8,19,,,,,
88,8:17,11,10,21,,,,,
89,8:17,9,7,16,,,,,
90,8:17,9,6,15,,,,,
91,8:17,10,9,19,,,,,
92,8:17,8,7,14,,,,,
93,8:18,11,8,19,,,,,
94,8:18,8,6,14,,,,,
95,8:19,11,8,19,,,,,
96,8:19,11,9,20,,,,,
97,8:19,6,9,15,,,,,
98,8:19,12,7,19,,,,,
99,8:19,12,9,21,,,,,
100,8:19,11,10,21,,,,,
101,8:19,7,10,17,,,,,
102,8:20,9,10,18,,,,,
103,8:20,8,9,17,,,,,
104,8:20,9,9,18,,,,,
105,8:20,10,8,19,,,,,
106,8:20,10,7,17,,,,,
107,8:21,11,10,21,,,,,
108,8:21,7,8,15,,,,,
109,8:21,9,7,15,,,,,
110,8:21,7,7,13,,,,,
111,8:21,9,7,15,,,,,
112,8:22,8,8,16,,,,,
113,8:22,10,7,17,,,,,
114,8:22,11,9,20,,,,,
115,8:23,9,7,16,,,,,
116,8:23,7,8,15,,,,,
117,8:23,9,9,18,,,,,
118,8:23,9,10,19,,,,,
119,8:23,10,8,18,,,,,
120,8:23,9,10,19,,,,,
121,8:24,9,7,16,,,,,
122,8:24,10,7,17,,,,,
123,8:24,10,8,18,,,,,
124,8:24,11,9,20,,,,,
125,8:25,10,7,17,,,,,
126,8:25,11,10,20,,,,,
127,8:25,7,8,15,,,,,
128,8:25,8,6,15,,,,,
129,8:25,10,9,19,,,,,
130,8:25,10,6,16,,,,,
131,8:25,7,6,13,,,,,
132,8:25,7,8,15,,,,,
133,8:26,9,7,16,,,,,
134,8:26,10,10,20,,,,,
135,8:26,8,8,17,,,,,
136,8:27,10,6,16,,,,,
137,8:27,9,7,15,,,,,
138,8:27,7,8,15,,,,,
139,8:27,11,9,19,,,,,
140,8:27,11,8,20,,,,,
141,8:27,11,9,20,,,,,
142,8:27,8,9,16,,,,,
143,8:28,11,9,20,,,,,
144,8:28,12,10,22,,,,,
145,8:29,9,10,19,,,,,
146,8:30,8,8,16,,,,,
147,8:31,11,6,18,,,,,
148,8:31,12,8,20,,,,,
149,8:31,9,6,16,,,,,
150,8:31,11,8,20,,,,,
151,8:31,9,10,19,,,,,
152,8:32,10,9,18,,,,,
153,8:32,7,9,16,,,,,
154,8:32,11,9,20,,,,,
155,8:32,9,9,18,,,,,
156,8:32,11,8,19,,,,,
157,8:33,12,9,21,,,,,
158,8:33,8,10,17,,,,,
159,8:33,6,9,15,,,,,
160,8:33,11,10,20,,,,,
161,8:33,8,8,16,,,,,
162,8:34,8,8,16,,,,,
163,8:34,7,8,14,,,,,
164,8:34,12,7,19,,,,,
165,8:35,11,7,17,,,,,
166,8:35,10,9,19,,,,,
167,8:35,12,7,19,,,,,
168,8:35,6,7,13,,,,,
169,8:35,9,10,19,,,,,
170,8:35,11,10,21,,,,,
171,8:35,7,7,14,,,,,
172,8:36,12,8,20,,,,,
173,8:36,8,7,16,,,,,
174,8:36,6,7,14,,,,,
175,8:37,7,7,14,,,,,
176,8:37,11,7,19,,,,,
177,8:37,10,7,17,,,,,
178,8:37,7,8,15,,,,,
179,8:37,12,7,19,,,,,
180,8:37,12,10,22,,,,,
181,8:37,12,9,21,,,,,
182,8:37,7,9,16,,,,,
183,8:38,10,9,20,,,,,
184,8:38,10,7,17,,,,,
185,8:38,8,10,18,,,,,
186,8:39,11,7,18,,,,,
187,8:39,10,10,20,,,,,
188,8:39,7,9,16,,,,,
189,8:39,9,9,18,,,,,
190,8:39,12,9,21,,,,,
191,8:39,8,9,18,,,,,
192,8:41,9,6,16,,,,,
193,8:43,7,7,14,,,,,
194,8:43,9,9,18,,,,,
195,8:43,6,8,14,,,,,
196,8:43,7,9,17,,,,,
197,8:43,9,8,17,,,,,
198,8:43,8,6,14,,,,,
199,8:44,9,9,19,,,,,
200,8:44,6,9,15,,,,,
201,8:44,12,9,21,,,,,
202,8:44,8,9,17,,,,,
203,8:45,11,9,20,,,,,
204,8:45,7,7,14,,,,,
205,8:45,9,7,16,,,,,
