Number,Arrival time,X1,X2,X3,,,,,
1,8:00,22,16,38,,,X1,X2,X3
2,8:00,25,20,45,,MEAN,25,20,45
3,8:00,22,16,38,,,,,
4,8:00,22,16,38,,,,,
5,8:01,24,18,42,,,,,
6,8:01,26,21,47,,,,,
7,8:01,22,16,39,,,,,
8,8:02,24,18,42,,,,,
9,8:02,27,23,51,,,,,
10,8:03,24,19,43,,,,,
11,8:03,23,17,39,,,,,
12,8:03,27,23,50,,,,,
13,8:03,27,23,50,,,,,
14,8:04,26,21,46,,,,,
15,8:04,25,20,45,,,,,
16,8:05,25,20,46,,,,,
17,8:05,27,23,50,,,,,
18,8:05,25,20,45,,,,,
19,8:05,23,17,40,,,,,
20,8:06,23,17,39,,,,,
21,8:06,24,18,42,,,,,
22,8:06,28,24,51,,,,,
23,8:07,24,19,43,,,,,
24,8:07,27,23,50,,,,,
25,8:07,22,16,38,,,,,
26,8:08,25,20,44,,,,,
27,8:08,23,18,41,,,,,
28,8:08,26,21,47,,,,,
29,8:08,23,17,39,,,,,
30,8:09,27,22,49,,,,,
31,8:09,27,23,49,,,,,
32,8:09,24,18,42,,,,,
33,8:09,23,17,39,,,,,
34,8:10,25,20,45,,,,,
35,8:10,27,22,49,,,,,
36,8:11,27,23,50,,,,,
37,8:11,27,23,51,,,,,
38,8:11,24,19,42,,,,,
39,8:11,22,16,38,,,,,
40,8:11,24,18,42,,,,,
41,8:12,25,19,44,,,,,
42,8:12,22,16,38,,,,,
43,8:12,26,21,47,,,,,
44,8:13,27,22,49,,,,,
45,8:13,27,23,50,,,,,
46,8:13,24,19,44,,,,,
47,8:13,22,17,39,,,,,
48,8:14,24,19,43,,,,,
49,8:14,23,18,41,,,,,
50,8:14,26,21,47,,,,,
51,8:14,26,21,47,,,,,
52,8:15,27,23,50,,,,,
53,8:15,23,18,41,,,,,
54,8:15,25,21,46,,,,,
55,8:15,23,18,41,,,,,
56,8:15,22,16,39,,,,,
57,8:16,24,18,42,,,,,
58,8:16,26,22,48,,,,,
59,8:16,26,21,48,,,,,
60,8:17,27,23,50,,,,,
61,8:17,28,24,52,,,,,
62,8:17,28,24,52,,,,,
63,8:17,22,17,39,,,,,
64,8:18,25,20,44,,,,,
65,8:18,24,18,42,,,,,
66,8:19,27,23,50,,,,,
67,8:19,27,23,50,,,,,
68,8:19,27,23,50,,,,,
69,8:19,23,17,39,,,,,
70,8:19,25,20,45,,,,,
71,8:20,23,17,40,,,,,
