Number,Arrival time,X1,X2,X3,,,,,
1,8:00,23,10,33,,,X1,X2,X3
2,8:00,23,11,34,,MEAN,22,10,32
3,8:00,20,12,32,,,,,
4,8:00,22,9,31,,,,,
5,8:00,21,10,30,,,,,
6,8:00,23,12,36,,,,,
7,8:01,20,10,30,,,,,
8,8:01,22,7,29,,,,,
9,8:01,20,12,32,,,,,
10,8:01,23,8,31,,,,,
11,8:01,24,12,36,,,,,
12,8:01,25,9,34,,,,,
13,8:01,19,9,28,,,,,
14,8:01,25,13,37,,,,,
15,8:01,19,12,32,,,,,
16,8:01,22,10,32,,,,,
17,8:02,21,9,30,,,,,
18,8:02,22,12,35,,,,,
19,8:03,21,11,32,,,,,
20,8:03,22,12,35,,,,,
21,8:03,23,10,34,,,,,
22,8:03,24,12,36,,,,,
23,8:04,19,11,30,,,,,
24,8:04,23,13,36,,,,,
25,8:04,21,10,30,,,,,
26,8:04,20,7,27,,,,,
27,8:05,23,12,35,,,,,
28,8:05,24,10,34,,,,,
29,8:05,24,10,34,,,,,
30,8:05,20,12,32,,,,,
31,8:05,22,7,29,,,,,
32,8:06,20,12,32,,,,,
33,8:06,23,12,35,,,,,
34,8:06,24,11,35,,,,,
35,8:07,24,11,34,,,,,
36,8:07,24,12,36,,,,,
37,8:07,23,7,30,,,,,
38,8:07,20,8,28,,,,,
39,8:07,20,9,29,,,,,
40,8:08,19,13,32,,,,,
41,8:08,20,9,29,,,,,
42,8:09,23,8,31,,,,,
43,8:09,21,10,31,,,,,
44,8:09,23,8,32,,,,,
45,8:09,24,8,31,,,,,
46,8:10,24,8,32,,,,,
47,8:10,25,8,33,,,,,
48,8:11,21,12,33,,,,,
49,8:11,19,10,30,,,,,
50,8:11,21,12,33,,,,,
51,8:11,22,8,29,,,,,
52,8:12,20,7,28,,,,,
53,8:12,20,13,33,,,,,
54,8:12,19,13,32,,,,,
55,8:12,23,9,32,,,,,
56,8:13,22,12,34,,,,,
57,8:13,24,9,33,,,,,
58,8:13,20,11,32,,,,,
59,8:14,23,12,34,,,,,
60,8:14,19,8,27,,,,,
61,8:14,23,8,31,,,,,
62,8:14,23,12,35,,,,,
63,8:14,19,8,27,,,,,
64,8:15,19,9,28,,,,,
65,8:15,23,9,32,,,,,
66,8:15,21,12,33,,,,,
67,8:15,24,11,35,,,,,
68,8:16,22,12,34,,,,,
69,8:16,25,12,37,,,,,
70,8:16,25,11,36,,,,,
71,8:17,20,7,27,,,,,
72,8:17,19,10,30,,,,,
73,8:17,22,13,35,,,,,
74,8:17,19,13,32,,,,,
75,8:17,20,7,27,,,,,
76,8:17,20,8,28,,,,,
77,8:18,20,10,30,,,,,
78,8:18,23,7,30,,,,,
79,8:18,19,11,30,,,,,
80,8:19,25,9,34,,,,,
81,8:19,21,8,29,,,,,
82,8:19,20,13,33,,,,,
83,8:19,24,8,32,,,,,
84,8:20,22,9,31,,,,,
85,8:21,22,11,33,,,,,
86,8:22,24,7,32,,,,,
87,8:23,24,11,35,,,,,
88,8:23,24,7,31,,,,,
89,8:23,19,8,27,,,,,
90,8:24,21,10,32,,,,,
91,8:24,21,12,32,,,,,
92,8:24,23,11,34,,,,,
93,8:24,24,12,36,,,,,
94,8:25,24,7,32,,,,,
95,8:25,19,9,28,,,,,
96,8:25,20,9,29,,,,,
97,8:25,25,8,33,,,,,
98,8:26,21,7,29,,,,,
99,8:26,23,12,35,,,,,
100,8:26,20,11,31,,,,,
101,8:27,20,13,33,,,,,
102,8:27,22,13,35,,,,,
103,8:27,22,13,35,,,,,
104,8:27,24,11,35,,,,,
105,8:28,19,9,29,,,,,
106,8:28,21,10,31,,,,,
107,8:28,25,9,34,,,,,
108,8:29,21,9,29,,,,,
109,8:29,22,12,34,,,,,
110,8:29,24,10,33,,,,,
111,8:29,21,7,29,,,,,
