Number,Arrival time,X1,X2,X3,,,,,
1,8:00,13,16,29,,,X1,X2,X3
2,8:00,14,21,34,,MEAN,11,18,29
3,8:00,10,15,25,,,,,
4,8:00,9,20,29,,,,,
5,8:00,13,18,31,,,,,
6,8:00,14,18,31,,,,,
7,8:00,12,21,33,,,,,
8,8:01,11,18,29,,,,,
9,8:01,11,15,26,,,,,
10,8:01,11,18,29,,,,,
11,8:01,10,18,28,,,,,
12,8:01,9,16,26,,,,,
13,8:01,9,16,25,,,,,
14,8:01,13,21,34,,,,,
15,8:02,9,21,30,,,,,
16,8:02,13,15,28,,,,,
17,8:03,10,16,25,,,,,
18,8:03,13,18,30,,,,,
19,8:03,9,18,27,,,,,
20,8:04,13,17,30,,,,,
21,8:04,8,18,26,,,,,
22,8:04,12,19,31,,,,,
23,8:04,13,19,32,,,,,
24,8:04,8,19,27,,,,,
25,8:05,12,18,31,,,,,
26,8:05,12,19,31,,,,,
27,8:05,12,16,28,,,,,
28,8:05,10,15,25,,,,,
29,8:05,9,16,26,,,,,
30,8:05,14,15,29,,,,,
31,8:06,8,19,27,,,,,
32,8:06,12,17,29,,,,,
33,8:07,8,16,24,,,,,
34,8:07,9,19,28,,,,,
35,8:07,11,15,27,,,,,
36,8:07,12,17,28,,,,,
37,8:08,13,20,33,,,,,
38,8:08,14,19,32,,,,,
39,8:08,10,16,26,,,,,
40,8:09,8,18,26,,,,,
41,8:09,13,18,30,,,,,
42,8:09,13,18,31,,,,,
43,8:10,12,21,33,,,,,
44,8:10,10,17,27,,,,,
45,8:11,11,20,30,,,,,
46,8:11,10,15,25,,,,,
47,8:11,14,19,33,,,,,
48,8:11,11,19,29,,,,,
49,8:12,9,15,25,,,,,
50,8:12,11,17,29,,,,,
51,8:12,13,16,28,,,,,
52,8:12,8,16,24,,,,,
53,8:13,9,17,26,,,,,
54,8:13,12,18,30,,,,,
55,8:13,14,20,34,,,,,
56,8:14,9,17,27,,,,,
57,8:14,9,17,26,,,,,
58,8:14,12,18,30,,,,,
59,8:14,13,18,32,,,,,
60,8:14,13,17,30,,,,,
61,8:15,12,20,32,,,,,
62,8:15,8,15,24,,,,,
63,8:15,13,20,33,,,,,
64,8:16,9,16,25,,,,,
65,8:16,10,20,30,,,,,
66,8:16,13,17,30,,,,,
67,8:16,10,18,28,,,,,
68,8:17,13,16,29,,,,,
69,8:17,9,20,29,,,,,
70,8:17,12,19,30,,,,,
71,8:17,14,15,29,,,,,
72,8:17,8,19,27,,,,,
73,8:17,14,20,34,,,,,
74,8:18,8,15,23,,,,,
75,8:18,11,16,26,,,,,
76,8:19,10,18,29,,,,,
77,8:19,9,15,24,,,,,
78,8:19,13,20,33,,,,,
79,8:20,10,18,28,,,,,
80,8:20,14,16,30,,,,,
81,8:20,12,20,32,,,,,
82,8:20,12,17,29,,,,,
83,8:21,13,19,33,,,,,
84,8:21,8,17,26,,,,,
85,8:21,8,17,26,,,,,
86,8:21,8,20,28,,,,,
87,8:22,10,20,30,,,,,
88,8:22,10,16,26,,,,,
89,8:22,14,19,33,,,,,
90,8:22,10,19,29,,,,,
91,8:22,10,15,25,,,,,
92,8:23,10,21,30,,,,,
93,8:23,12,16,28,,,,,
94,8:23,9,20,29,,,,,
95,8:24,10,19,29,,,,,
96,8:24,11,21,32,,,,,
97,8:24,8,17,25,,,,,
98,8:24,14,15,29,,,,,
99,8:25,10,21,30,,,,,
100,8:25,9,15,24,,,,,
101,8:25,13,17,30,,,,,
102,8:25,10,21,30,,,,,
103,8:26,13,17,29,,,,,
104,8:26,9,17,25,,,,,
105,8:26,12,19,31,,,,,
106,8:27,13,17,30,,,,,
107,8:27,9,18,27,,,,,
108,8:27,11,16,26,,,,,
109,8:28,10,16,26,,,,,
110,8:28,11,21,32,,,,,
111,8:28,9,21,30,,,,,
112,8:28,10,19,29,,,,,
113,8:29,8,18,26,,,,,
114,8:29,12,21,33,,,,,
115,8:29,13,17,30,,,,,
116,8:29,8,17,26,,,,,
117,8:29,8,18,26,,,,,
118,8:30,9,16,25,,,,,
119,8:30,9,16,25,,,,,
120,8:30,8,15,23,,,,,
121,8:30,10,20,30,,,,,
122,8:31,10,20,30,,,,,
123,8:31,11,17,28,,,,,
124,8:32,14,16,30,,,,,
125,8:32,14,19,33,,,,,
126,8:32,11,20,32,,,,,
127,8:33,14,20,34,,,,,
128,8:33,11,21,32,,,,,
129,8:33,10,20,30,,,,,
130,8:33,13,17,30,,,,,
131,8:33,10,20,31,,,,,
132,8:34,11,20,31,,,,,
133,8:34,14,19,33,,,,,
134,8:34,9,18,27,,,,,
135,8:35,14,21,35,,,,,
136,8:35,9,16,24,,,,,
137,8:35,10,20,31,,,,,
138,8:35,10,16,26,,,,,
139,8:36,10,21,31,,,,,
140,8:36,11,17,28,,,,,
141,8:36,9,17,27,,,,,
142,8:37,12,19,32,,,,,
143,8:37,13,15,28,,,,,
144,8:38,14,18,32,,,,,
145,8:39,12,15,27,,,,,
146,8:40,13,19,33,,,,,
147,8:40,11,20,31,,,,,
148,8:40,14,16,30,,,,,
149,8:40,12,16,28,,,,,
150,8:41,10,18,28,,,,,
151,8:41,11,20,31,,,,,
152,8:41,10,17,27,,,,,
153,8:41,10,20,30,,,,,
154,8:41,9,16,25,,,,,
155,8:42,11,15,26,,,,,
156,8:42,9,18,26,,,,,
157,8:43,13,20,33,,,,,
158,8:43,11,20,31,,,,,
159,8:44,9,19,29,,,,,
160,8:44,13,20,33,,,,,
161,8:44,12,15,28,,,,,
162,8:44,10,18,28,,,,,
163,8:45,9,20,29,,,,,
164,8:45,13,21,34,,,,,
165,8:45,9,17,25,,,,,
166,8:45,13,21,34,,,,,
167,8:46,12,20,32,,,,,
168,8:46,9,16,26,,,,,
169,8:47,9,18,27,,,,,
170,8:47,9,16,25,,,,,
171,8:47,11,15,26,,,,,
172,8:48,8,18,26,,,,,
173,8:48,9,18,27,,,,,
174,8:48,10,17,28,,,,,
175,8:49,13,15,29,,,,,
176,8:49,10,19,29,,,,,
177,8:49,13,17,30,,,,,
178,8:49,14,19,33,,,,,
179,8:50,13,18,31,,,,,
180,8:50,12,15,27,,,,,
181,8:51,12,19,31,,,,,
182,8:51,9,18,27,,,,,
183,8:51,10,17,27,,,,,
184,8:52,11,20,31,,,,,
185,8:52,12,18,30,,,,,
186,8:52,13,19,32,,,,,
187,8:53,13,20,33,,,,,
188,8:53,14,19,33,,,,,
189,8:53,9,18,26,,,,,
190,8:54,10,19,29,,,,,
191,8:54,10,20,30,,,,,
192,8:55,14,19,32,,,,,
193,8:55,12,21,32,,,,,
194,8:55,13,17,31,,,,,
195,8:56,11,18,29,,,,,
196,8:56,14,15,29,,,,,
197,8:56,11,20,31,,,,,
198,8:57,12,17,29,,,,,
199,8:57,11,17,28,,,,,
200,8:57,13,15,28,,,,,
201,8:57,13,17,30,,,,,
202,8:58,12,18,30,,,,,
203,8:58,13,18,31,,,,,
204,8:58,13,19,32,,,,,
205,8:58,13,18,31,,,,,
206,8:59,10,17,27,,,,,
207,8:59,10,15,25,,,,,
208,9:00,10,16,26,,,,,
209,9:00,10,19,29,,,,,
210,9:00,8,18,27,,,,,
211,9:00,11,17,29,,,,,
212,9:00,12,19,31,,,,,
213,9:00,12,18,30,,,,,
214,9:01,9,17,26,,,,,
215,9:01,11,18,29,,,,,
216,9:01,9,19,28,,,,,
217,9:01,13,17,30,,,,,
218,9:01,12,18,31,,,,,
219,9:01,13,18,32,,,,,
220,9:01,10,16,26,,,,,
221,9:01,12,18,30,,,,,
222,9:02,10,17,27,,,,,
223,9:02,12,19,30,,,,,
224,9:02,9,19,28,,,,,
225,9:02,14,17,31,,,,,
226,9:03,12,18,30,,,,,
227,9:03,12,17,28,,,,,
228,9:03,9,17,26,,,,,
229,9:03,9,18,27,,,,,
230,9:04,9,20,28,,,,,
231,9:04,12,20,33,,,,,
232,9:04,12,19,31,,,,,
233,9:04,12,19,31,,,,,
234,9:04,11,15,26,,,,,
235,9:04,12,15,28,,,,,
236,9:04,13,20,33,,,,,
237,9:05,12,18,31,,,,,
238,9:05,11,15,26,,,,,
239,9:05,12,19,31,,,,,
240,9:05,9,20,29,,,,,
241,9:06,9,18,27,,,,,
242,9:07,8,19,27,,,,,
243,9:07,12,18,30,,,,,
244,9:07,10,15,25,,,,,
245,9:08,14,16,30,,,,,
246,9:08,11,18,28,,,,,
247,9:08,14,15,29,,,,,
248,9:09,8,19,28,,,,,
249,9:09,11,20,31,,,,,
250,9:09,8,16,24,,,,,
251,9:10,9,20,29,,,,,
252,9:10,13,19,32,,,,,
253,9:10,12,18,30,,,,,
254,9:11,14,20,34,,,,,
255,9:11,9,20,29,,,,,
256,9:11,10,16,26,,,,,
257,9:11,11,16,27,,,,,
258,9:12,8,15,23,,,,,
259,9:12,9,21,30,,,,,
260,9:13,12,17,29,,,,,
261,9:14,12,17,29,,,,,
262,9:15,12,19,31,,,,,
263,9:15,13,15,28,,,,,
264,9:15,12,17,29,,,,,
265,9:15,9,19,28,,,,,
266,9:16,8,16,24,,,,,
267,9:16,10,18,28,,,,,
268,9:16,11,20,30,,,,,
269,9:16,14,16,30,,,,,
270,9:17,12,17,29,,,,,
271,9:17,13,20,33,,,,,
272,9:17,9,19,28,,,,,
273,9:17,8,21,29,,,,,
274,9:17,8,15,24,,,,,
275,9:18,10,16,26,,,,,
276,9:18,12,20,32,,,,,
277,9:18,11,19,31,,,,,
278,9:19,13,21,34,,,,,
279,9:19,10,21,31,,,,,
280,9:19,10,20,30,,,,,
281,9:19,12,15,27,,,,,
282,9:20,9,17,26,,,,,
283,9:20,10,18,28,,,,,
284,9:20,8,15,24,,,,,
285,9:21,9,15,24,,,,,
286,9:21,11,19,30,,,,,
287,9:21,9,18,28,,,,,
288,9:21,11,21,32,,,,,
289,9:22,11,18,30,,,,,
290,9:22,9,21,29,,,,,
291,9:22,10,16,26,,,,,
292,9:22,11,16,28,,,,,
293,9:22,9,17,26,,,,,
294,9:23,14,17,31,,,,,
295,9:23,11,19,29,,,,,
296,9:23,14,20,34,,,,,
297,9:24,10,19,29,,,,,
298,9:24,8,15,24,,,,,
299,9:24,12,19,31,,,,,
300,9:24,9,18,27,,,,,
301,9:24,11,15,26,,,,,
302,9:25,12,16,28,,,,,
303,9:25,14,16,30,,,,,
304,9:25,9,16,24,,,,,
305,9:26,10,19,29,,,,,
306,9:26,8,18,26,,,,,
307,9:26,12,18,29,,,,,
308,9:26,12,20,32,,,,,
309,9:27,14,17,31,,,,,
310,9:27,13,18,31,,,,,
311,9:27,9,20,30,,,,,
312,9:27,10,19,29,,,,,
313,9:28,9,20,30,,,,,
314,9:28,9,17,27,,,,,
315,9:28,9,18,27,,,,,
316,9:29,8,16,24,,,,,
317,9:29,12,15,27,,,,,
318,9:29,10,16,27,,,,,
319,9:29,12,21,33,,,,,
320,9:29,9,21,29,,,,,
321,9:30,9,15,24,,,,,
322,9:31,11,19,30,,,,,
323,9:32,10,20,30,,,,,
324,9:32,11,15,26,,,,,
325,9:33,12,21,32,,,,,
326,9:33,10,19,29,,,,,
327,9:33,10,20,30,,,,,
328,9:34,10,16,26,,,,,
329,9:35,10,17,27,,,,,
330,9:36,13,18,31,,,,,
331,9:36,12,17,29,,,,,
332,9:37,13,19,32,,,,,
333,9:37,11,17,28,,,,,
334,9:38,11,18,29,,,,,
335,9:39,12,20,33,,,,,
336,9:40,14,15,29,,,,,
337,9:41,9,18,27,,,,,
338,9:44,10,16,26,,,,,
339,9:45,12,19,30,,,,,
340,9:47,14,19,33,,,,,
341,9:47,10,18,28,,,,,
342,9:48,13,20,33,,,,,
343,9:48,9,21,30,,,,,
344,9:49,13,19,33,,,,,
345,9:49,12,16,27,,,,,
